CODMUNRES,ANO,Obito_Materno_investigado_com_Ficha_Sintese,Obito_Materno_investigado_sem_Ficha_Sintese,TOTAL_OBITOS_MATERNOS
314430,2013,1,0,1
314430,2018,1,0,1
314430,2020,1,0,1
314460,2016,1,0,1
314465,2016,1,0,1
314470,2017,1,0,1
314480,2014,1,0,1
314480,2018,1,0,1
314520,2012,2,0,2
314520,2017,1,0,1
314520,2019,1,0,1
314520,2020,1,0,1
314530,2019,1,0,1
314530,2020,2,0,2
314545,2012,1,0,1
314570,2016,1,0,1
314590,2015,1,0,1
314590,2020,1,0,1
314610,2016,0,1,1
314610,2017,1,0,1
314610,2018,2,0,2
314610,2020,0,0,1
314630,2012,1,0,1
314630,2015,1,0,1
314640,2019,1,0,1
314700,2016,1,0,1
314700,2017,2,0,2
314700,2020,2,0,2
314710,2012,1,0,1
314710,2015,1,0,1
314710,2017,1,0,1
314720,2014,1,0,1
314720,2016,1,0,1
314720,2018,1,0,1
314730,2017,1,0,1
314730,2018,1,0,1
314740,2017,1,0,1
314790,2013,1,0,1
314790,2015,1,0,1
314790,2017,1,0,1
314790,2018,1,0,1
314790,2020,2,0,2
314795,2014,1,0,1
314800,2014,1,0,1
314800,2016,2,0,2
314810,2012,1,0,1
314810,2018,2,0,2
314810,2019,1,0,1
314810,2020,2,0,2
314850,2020,1,0,1
314870,2019,1,0,1
314915,2017,1,0,1
314920,2017,1,0,1
314930,2014,1,0,1
314930,2019,1,0,1
314970,2020,1,0,1
314980,2019,1,0,1
314990,2014,1,0,1
314995,2018,1,0,1
315020,2020,1,0,1
315110,2017,1,0,1
315120,2012,1,0,1
315120,2013,1,0,1
315120,2014,1,0,1
315120,2020,1,0,1
315140,2019,1,0,1
315150,2015,1,0,1
315150,2019,1,0,1
315170,2016,1,0,1
315170,2019,1,0,1
315180,2012,1,0,1
315180,2013,1,0,1
315180,2014,3,0,3
315180,2015,1,0,1
315180,2017,1,0,1
315180,2019,1,0,1
315180,2020,1,0,1
315190,2012,1,0,1
315200,2017,1,0,1
315210,2018,1,0,1
315210,2020,1,0,1
315213,2015,1,0,1
315217,2013,1,0,1
315217,2015,1,0,1
315217,2017,1,0,1
315220,2013,1,0,1
315220,2015,1,0,1
315220,2017,1,0,1
315230,2012,1,0,1
315240,2018,1,0,1
315250,2012,2,0,2
315250,2013,1,0,1
315250,2017,1,0,1
315250,2018,1,0,1
315280,2019,1,0,1
315310,2020,1,0,1
315390,2019,0,0,1
315415,2014,1,0,1
315415,2019,1,0,1
315430,2014,1,0,1
315445,2016,1,0,1
315450,2017,1,0,1
315460,2012,3,0,3
315460,2013,4,0,4
315460,2015,2,0,2
315460,2016,2,0,2
315460,2019,4,0,4
315480,2015,1,0,1
315490,2012,1,0,1
315540,2017,1,0,1
315560,2012,1,0,1
315560,2020,1,0,1
315580,2019,1,0,1
315600,2013,1,0,1
315630,2016,1,0,1
315630,2020,1,0,1
315670,2013,2,0,2
315670,2015,1,0,1
315670,2018,1,0,1
315670,2019,1,0,1
315670,2020,1,0,1
315680,2014,1,0,1
315680,2018,1,0,1
315680,2020,1,0,1
315700,2012,1,0,1
315700,2013,1,0,1
315700,2019,1,0,1
315725,2015,1,0,1
315740,2016,1,0,1
315750,2018,1,0,1
315760,2015,1,0,1
315765,2013,1,0,1
315765,2019,1,0,1
315770,2017,1,0,1
315780,2012,1,0,1
315780,2013,3,0,3
315780,2015,1,0,1
315780,2016,2,0,2
315780,2017,1,0,1
315780,2018,3,0,3
315780,2020,1,0,1
315800,2014,1,0,1
315800,2018,1,0,1
315800,2019,2,0,2
315810,2018,1,0,1
315820,2014,1,0,1
315820,2015,1,0,1
315830,2018,1,0,1
315890,2016,1,0,1
315895,2019,1,0,1
315895,2020,1,0,1
315910,2013,1,0,1
315920,2019,1,0,1
315950,2014,1,0,1
315990,2015,1,0,1
315990,2016,1,0,1
315990,2018,1,0,1
316040,2018,1,0,1
316070,2012,1,0,1
316070,2014,1,0,1
316070,2016,1,0,1
316080,2015,1,0,1
316095,2016,2,0,2
316095,2018,1,0,1
316100,2014,1,0,1
316100,2016,1,0,1
316110,2013,2,0,2
316110,2015,1,0,1
316110,2016,2,0,2
316110,2018,1,0,1
316120,2013,1,0,1
316130,2014,1,0,1
316160,2012,1,0,1
316170,2017,1,0,1
316190,2013,1,0,1
316200,2013,1,0,1
316210,2015,1,0,1
316210,2016,2,0,2
316210,2020,1,0,1
316225,2015,1,0,1
316240,2013,1,0,1
316240,2020,1,0,1
316245,2014,2,0,2
316245,2015,1,0,1
316245,2020,1,0,1
316250,2015,1,0,1
316250,2016,3,0,3
316250,2017,1,0,1
316250,2018,1,0,1
316270,2014,1,0,1
316270,2019,2,0,2
316280,2013,1,0,1
316280,2017,1,0,1
316280,2018,1,0,1
316290,2017,1,0,1
316290,2018,1,0,1
316292,2015,1,0,1
316292,2019,1,0,1
316295,2014,1,0,1
316295,2015,1,0,1
316340,2013,1,0,1
316370,2013,1,0,1
316370,2017,1,0,1
316390,2015,1,0,1
316400,2014,1,0,1
316440,2015,1,0,1
316447,2013,1,0,1
316470,2019,1,0,1
316550,2020,0,1,1
316553,2019,1,0,1
316555,2015,1,0,1
316555,2017,1,0,1
316560,2015,1,0,1
316590,2017,1,0,1
316670,2014,1,0,1
316670,2015,1,0,1
316695,2014,1,0,1
316695,2016,1,0,1
316710,2012,1,0,1
316710,2019,1,0,1
316720,2014,1,0,1
316720,2015,1,0,1
316720,2016,1,0,1
316720,2017,1,0,1
316720,2018,2,0,2
316730,2020,1,0,1
316800,2013,1,0,1
316800,2014,1,0,1
316800,2020,1,0,1
316810,2019,1,0,1
316840,2018,1,0,1
316850,2020,1,0,1
316860,2014,1,0,1
316860,2015,1,0,1
316860,2016,1,0,1
316860,2017,2,0,2
316860,2019,1,0,1
316860,2020,2,0,2
316870,2019,2,0,2
316870,2020,1,0,1
316920,2018,1,0,1
316930,2012,1,0,1
316930,2013,1,0,1
316930,2020,2,0,2
316940,2012,1,0,1
316940,2016,2,0,2
316940,2018,1,0,1
316940,2020,1,0,1
316950,2013,1,0,1
316960,2013,1,0,1
316990,2019,1,0,1
316990,2020,1,0,1
317000,2018,1,0,1
317010,2012,2,0,2
317010,2013,3,0,3
317010,2014,4,0,4
317010,2015,2,0,2
317010,2016,2,0,2
317010,2018,3,0,3
317010,2020,2,0,3
317020,2013,2,0,2
317020,2014,5,0,5
317020,2015,2,0,2
317020,2016,2,0,2
317020,2017,1,0,1
317020,2018,1,0,1
317020,2019,5,0,5
317020,2020,3,0,3
317040,2014,1,0,1
317040,2018,1,0,1
317040,2020,1,0,1
317050,2018,1,0,1
317052,2014,1,0,1
317052,2018,1,0,1
317057,2012,1,0,1
317070,2014,1,0,1
317070,2017,2,0,2
317070,2018,2,0,2
317070,2019,1,0,1
317075,2016,1,0,1
317080,2014,2,0,2
317080,2018,2,0,2
317080,2019,1,0,1
317080,2020,1,0,1
317090,2013,1,0,1
317090,2017,1,0,1
317100,2019,1,0,1
317103,2015,1,0,1
317103,2018,1,0,1
317103,2019,1,0,1
317120,2014,2,0,2
317120,2015,1,0,1
317120,2018,1,0,1
317120,2019,1,0,1
317120,2020,1,0,1
317130,2013,1,0,1
317130,2017,2,0,2
317130,2019,1,0,1
317150,2019,1,0,1
317160,2013,1,0,1
317160,2017,1,0,1
317180,2013,1,0,1
317190,2018,1,0,1
317200,2013,1,0,1
317200,2014,2,0,2
317200,2018,2,0,2
317210,2014,1,0,1
320010,2019,1,0,1
320010,2020,2,0,2
320013,2013,1,0,1
320016,2017,1,0,1
320020,2015,1,0,1
320030,2019,1,0,1
320035,2015,1,0,1
320035,2016,1,0,1
320040,2015,1,0,1
320040,2018,1,0,1
320050,2017,1,0,1
320060,2012,2,0,2
320060,2013,1,0,1
320060,2014,2,0,2
320060,2015,1,0,1
320060,2016,1,0,1
320060,2017,1,0,1
320060,2018,1,0,1
320080,2013,1,0,1
320090,2012,2,0,2
320090,2014,2,0,2
320090,2020,1,0,1
320110,2013,1,0,1
320110,2014,1,0,1
320110,2020,1,0,1
320120,2012,3,0,3
320120,2013,2,0,2
320120,2014,4,0,4
320120,2015,3,0,3
320120,2016,2,0,2
320120,2017,3,0,3
320120,2018,1,0,1
320120,2020,3,0,3
320130,2012,5,0,5
320130,2013,4,0,6
320130,2014,1,3,8
320130,2015,3,0,3
320130,2016,2,0,2
320130,2017,2,0,2
320130,2018,4,0,4
320130,2019,3,0,3
320130,2020,3,0,3
320140,2017,1,0,1
320150,2012,1,0,1
320150,2014,2,0,2
320150,2015,1,0,1
320150,2016,1,0,1
320150,2017,2,0,2
320150,2018,1,0,1
320150,2019,0,0,1
320160,2013,1,0,1
320160,2017,1,0,1
320160,2020,0,0,1
320170,2014,1,0,1
320170,2019,1,0,1
320190,2019,1,0,1
320210,2012,1,0,1
320210,2016,1,0,1
320220,2012,1,0,1
320220,2020,1,0,1
320230,2012,1,0,1
320230,2015,1,0,1
320230,2017,1,0,1
320230,2018,1,0,1
320240,2012,2,0,2
320240,2013,2,0,2
320240,2014,1,0,1
320240,2017,1,0,1
320240,2018,1,0,1
320240,2019,2,0,2
320250,2012,1,0,1
320260,2014,1,0,1
320265,2014,1,0,1
320300,2013,1,0,1
320300,2014,1,0,1
320300,2017,1,0,1
320300,2020,2,0,2
320305,2016,1,0,1
320305,2019,1,0,1
320310,2015,1,0,1
320313,2014,1,0,1
320313,2017,1,0,1
320316,2012,1,0,1
320320,2012,2,0,2
320320,2013,2,0,2
320320,2014,2,0,2
320320,2017,2,0,2
320320,2019,2,0,2
320320,2020,2,0,2
320330,2016,1,0,1
320332,2013,1,0,1
320332,2017,3,0,3
320334,2015,1,0,1
320335,2015,1,0,1
320340,2014,1,0,1
320350,2020,1,0,1
320380,2019,1,0,1
320390,2017,2,0,3
320390,2019,1,0,1
320400,2013,1,0,1
320400,2019,1,0,1
320405,2015,0,0,1
320405,2019,0,0,1
320410,2017,1,0,1
320410,2018,2,0,2
320420,2017,1,0,1
320420,2020,2,0,2
320435,2020,1,0,1
320450,2015,1,0,1
320455,2018,1,0,1
320460,2018,1,0,1
320470,2012,1,0,1
320470,2013,1,0,1
320470,2015,1,0,1
320470,2019,1,0,1
320470,2020,1,0,1
320480,2014,1,0,1
320480,2017,1,0,1
320490,2012,1,0,1
320490,2014,4,0,4
320490,2015,2,0,2
320490,2016,3,0,3
320490,2019,1,0,1
320490,2020,1,0,1
320495,2016,1,0,1
320500,2012,4,0,4
320500,2013,3,0,3
320500,2014,6,0,6
320500,2015,10,0,10
320500,2016,4,0,4
320500,2017,2,0,2
320500,2018,6,0,6
320500,2019,5,0,5
320500,2020,6,0,6
320501,2014,0,0,2
320501,2020,1,0,1
320503,2018,1,0,1
320506,2019,1,0,1
320506,2020,1,0,1
320510,2012,1,0,1
320510,2015,1,0,1
320510,2018,2,0,2
320515,2016,1,0,1
320520,2013,1,0,1
320520,2014,5,0,5
320520,2015,4,0,4
320520,2016,1,0,1
320520,2017,3,0,3
320520,2018,8,0,8
320520,2019,2,0,2
320520,2020,6,0,6
320530,2012,5,0,5
320530,2013,1,0,1
320530,2014,4,0,4
320530,2015,1,0,1
320530,2016,1,0,1
320530,2017,1,0,1
320530,2018,1,0,1
320530,2019,2,0,2
320530,2020,1,0,1
330000,2012,0,0,1
330000,2013,1,0,1
330000,2016,1,0,1
330010,2012,0,1,3
330010,2013,4,0,4
330010,2014,1,0,1
330010,2017,3,0,3
330010,2018,1,0,1
330010,2019,1,0,1
330010,2020,3,0,3
330020,2013,1,0,1
330020,2014,2,0,2
330020,2015,1,0,1
330020,2017,1,0,1
330020,2018,1,0,1
330022,2017,0,1,1
330022,2019,0,0,1
330023,2018,0,0,1
330025,2013,1,0,1
330025,2017,1,0,1
330025,2020,2,0,2
330030,2012,3,0,3
330030,2015,2,0,2
330030,2016,1,0,1
330030,2017,1,0,1
330040,2012,3,0,3
330040,2013,4,0,4
330040,2014,1,0,1
330040,2016,5,0,5
330040,2018,1,0,1
330040,2019,5,0,5
330040,2020,1,0,1
330045,2012,7,0,9
330045,2013,4,1,5
330045,2014,7,0,7
330045,2015,2,0,2
330045,2016,3,0,5
330045,2017,6,0,6
330045,2018,6,0,6
330045,2019,5,0,5
330045,2020,9,0,9
330050,2012,0,0,1
330060,2016,0,1,1
330070,2014,1,1,2
330070,2015,2,0,3
330070,2016,0,0,1
330070,2017,2,0,2
330070,2019,1,0,1
330070,2020,2,0,2
330080,2012,0,1,1
330080,2016,0,0,1
330080,2017,0,1,1
330080,2019,0,0,1
330090,2015,1,0,1
330100,2012,14,0,14
330100,2013,7,0,7
330100,2014,7,0,7
330100,2015,9,0,9
330100,2016,2,0,2
330100,2017,2,0,2
330100,2018,7,0,7
330100,2019,4,0,4
330100,2020,8,0,8
330110,2016,1,0,1
330110,2018,1,0,1
330120,2015,1,0,1
330130,2016,1,0,1
330130,2017,1,0,1
330130,2019,0,0,1
330140,2015,1,0,1
330150,2016,1,0,1
330160,2016,0,0,1
330170,2012,8,0,8
330170,2013,11,0,11
330170,2014,15,0,15
330170,2015,13,0,13
330170,2016,13,0,13
330170,2017,18,0,19
330170,2018,13,0,13
330170,2019,13,0,13
330170,2020,13,0,13
330180,2012,1,0,1
330185,2012,0,1,1
330185,2015,1,0,1
330185,2016,1,0,1
330185,2017,1,0,1
330187,2014,1,0,1
330187,2016,1,0,1
330190,2012,2,0,2
330190,2013,3,0,4
330190,2014,2,0,2
330190,2015,3,0,3
330190,2016,1,0,1
330190,2017,3,0,3
330190,2018,3,0,3
330190,2019,2,0,2
330190,2020,6,0,6
330200,2012,1,0,2
330200,2013,2,1,3
330200,2014,1,0,1
330200,2016,3,0,3
330200,2018,2,0,2
330200,2019,1,0,1
330210,2015,0,0,1
330210,2017,1,0,1
330220,2015,1,0,1
330220,2016,1,0,1
330220,2017,1,0,1
330225,2012,0,1,1
330225,2016,1,0,1
330225,2017,1,0,1
330225,2020,2,0,2
330227,2012,0,0,1
330227,2013,4,0,4
330227,2014,3,0,3
330227,2015,1,0,1
330227,2016,1,0,1
330227,2018,1,0,1
330240,2012,5,0,5
330240,2013,5,0,5
330240,2015,2,0,2
330240,2016,2,0,2
330240,2017,1,0,1
330240,2018,3,0,3
330240,2019,0,0,2
330240,2020,2,0,2
330245,2015,1,0,1
330245,2018,1,0,1
330245,2019,0,0,1
330245,2020,1,0,1
330250,2012,1,0,2
330250,2013,2,0,2
330250,2014,1,0,1
330250,2015,2,1,3
330250,2016,3,0,3
330250,2017,2,0,2
330250,2018,2,0,2
330250,2019,2,0,3
330250,2020,2,0,3
330260,2015,1,0,1
330260,2016,2,0,2
330260,2020,2,0,2
330270,2013,2,0,2
330270,2014,2,0,2
330270,2015,1,0,1
330270,2018,2,0,2
330270,2019,1,0,1
330270,2020,1,1,2
330285,2012,2,0,2
330285,2013,3,0,3
330285,2015,2,0,2
330285,2016,1,0,1
330285,2018,1,0,1
330285,2019,2,0,2
330285,2020,2,0,2
330300,2020,0,1,2
330320,2012,3,0,3
330320,2013,4,0,4
330320,2014,2,0,2
330320,2016,1,0,1
330320,2017,2,0,2
330320,2019,1,0,1
330320,2020,1,0,2
330330,2012,2,0,2
330330,2013,8,0,8
330330,2014,3,0,3
330330,2015,1,0,1
330330,2016,1,0,1
330330,2017,2,0,2
330330,2018,0,0,1
330330,2019,2,0,2
330330,2020,3,0,3
330340,2012,0,0,1
330340,2013,0,0,2
330340,2014,2,0,3
330340,2017,2,0,3
330340,2020,0,0,1
330350,2012,11,1,15
330350,2013,8,3,11
330350,2014,9,1,10
330350,2015,5,2,7
330350,2016,4,0,4
330350,2017,10,0,10
330350,2018,12,0,12
330350,2019,11,0,11
330350,2020,9,0,9
330360,2013,1,0,1
330360,2016,1,0,1
330370,2016,1,0,1
330370,2017,1,0,1
330370,2019,2,0,2
330380,2014,1,0,1
330380,2018,0,0,1
330380,2019,0,1,3
330380,2020,1,0,2
330385,2014,1,0,1
330385,2016,1,0,1
330385,2018,1,0,1
330385,2019,1,0,1
330390,2012,2,0,2
330390,2013,2,0,2
330390,2014,4,0,4
330390,2015,2,0,2
330390,2016,2,0,2
330390,2017,3,0,3
330390,2018,4,0,4
330390,2019,6,0,6
330390,2020,3,0,3
330395,2016,1,0,1
330395,2019,1,0,1
330395,2020,1,0,1
330400,2015,1,0,1
330400,2016,1,0,1
330410,2015,1,0,1
330410,2017,1,0,1
330414,2012,2,0,4
330414,2013,2,0,2
330414,2014,1,0,1
330414,2015,5,1,6
330414,2017,2,0,2
330414,2018,3,0,3
330414,2020,1,0,1
330415,2014,1,0,1
330415,2017,1,0,1
330415,2018,1,0,1
330420,2012,1,0,1
330420,2013,2,0,2
330420,2014,2,0,2
330420,2015,0,1,1
330420,2016,4,0,4
330420,2018,1,0,1
330420,2020,2,1,3
330430,2014,1,0,1
330430,2019,1,0,1
330440,2020,0,1,2
330450,2017,1,0,1
330452,2014,4,0,4
330452,2015,1,0,1
330452,2016,7,0,7
330452,2017,2,0,2
330452,2018,1,0,1
330452,2019,0,0,1
330452,2020,1,0,1
330455,2012,56,3,59
330455,2013,67,0,67
330455,2014,64,0,64
330455,2015,65,0,65
330455,2016,62,0,62
330455,2017,70,0,70
330455,2018,50,0,50
330455,2019,62,0,62
330455,2020,83,0,83
330460,2012,1,0,1
330460,2014,0,1,1
330470,2012,1,0,1
330470,2013,1,0,1
330470,2014,1,0,1
330470,2015,2,0,2
330470,2017,1,0,1
330475,2014,1,0,1
330475,2015,1,0,1
330475,2019,1,0,1
330480,2019,1,0,1
330490,2012,11,0,11
330490,2013,9,0,9
330490,2014,10,0,10
330490,2015,9,0,9
330490,2016,5,0,5
330490,2017,5,0,5
330490,2018,6,0,6
330490,2019,7,0,7
330490,2020,10,0,10
330500,2019,1,0,1
330510,2012,8,1,9
330510,2013,4,0,4
330510,2014,3,0,3
330510,2015,3,0,3
330510,2016,1,0,1
330510,2017,5,0,5
330510,2018,2,0,2
330510,2020,2,0,2
330515,2013,1,0,1
330515,2018,1,0,1
330520,2012,1,0,2
330520,2016,1,0,1
330520,2018,1,0,1
330520,2019,2,0,2
330520,2020,1,0,1
330540,2015,1,0,1
330540,2016,1,0,1
330550,2012,0,1,1
330550,2014,1,0,1
330550,2015,0,0,1
330550,2017,1,0,1
330550,2019,0,0,1
330555,2012,1,1,2
330555,2015,2,0,2
330555,2017,1,0,1
330555,2018,1,0,1
330555,2019,1,0,1
330560,2012,0,1,1
330560,2016,2,0,2
330570,2015,0,1,1
330570,2017,0,0,1
330575,2012,1,0,1
330575,2013,0,0,2
330575,2014,1,0,1
330575,2018,1,0,1
330575,2019,3,0,3
330580,2013,0,0,3
330580,2014,2,0,2
330580,2015,1,0,1
330580,2016,5,0,5
330580,2017,1,0,1
330580,2018,2,0,2
330580,2019,0,0,1
330580,2020,0,0,2
330590,2015,1,0,1
330590,2016,0,0,2
330600,2012,2,0,2
330600,2013,3,0,3
330600,2014,1,0,1
330600,2016,2,0,2
330600,2017,6,0,6
330600,2018,1,0,1
330600,2020,1,0,1
330610,2014,1,0,1
330610,2015,1,0,1
330610,2017,3,0,3
330610,2020,1,0,1
330620,2012,0,1,1
330630,2012,1,0,1
330630,2013,1,0,1
330630,2014,2,0,2
330630,2015,1,0,1
330630,2016,1,0,1
330630,2017,1,0,1
330630,2019,2,0,2
330630,2020,2,0,2
350000,2012,0,0,1
350010,2013,1,0,1
350010,2017,1,0,1
350030,2018,1,0,1
350080,2020,1,0,1
350090,2014,1,0,1
350120,2016,1,0,1
350140,2013,1,0,1
350150,2018,1,0,1
350150,2020,1,0,1
350160,2013,1,0,1
350160,2015,1,0,1
350170,2014,2,0,2
350170,2016,1,0,1
350190,2015,1,0,1
350190,2016,1,0,1
350200,2016,1,0,1
350210,2014,1,0,1
350210,2016,1,0,1
350210,2017,2,0,2
350210,2019,1,0,1
350220,2014,1,0,1
350220,2017,0,0,1
350250,2017,1,0,1
350250,2020,1,0,1
350270,2015,3,0,3
350275,2016,1,0,1
350280,2012,2,0,2
350280,2014,1,0,1
350280,2019,1,0,1
350280,2020,1,0,1
350290,2015,0,1,1
350290,2018,1,0,1
350320,2013,1,0,1
350320,2015,2,0,2
350320,2016,3,0,3
350320,2017,1,0,1
350320,2018,2,0,2
350320,2019,3,0,3
350330,2012,2,0,2
350330,2013,1,0,1
350330,2014,1,0,1
350330,2015,1,0,1
350330,2016,3,0,3
350330,2017,4,0,4
350330,2018,1,0,1
350330,2019,1,0,1
350330,2020,3,0,3
350390,2013,1,0,1
350390,2015,1,0,1
350390,2017,1,0,1
350400,2014,1,0,1
350400,2018,1,0,1
350410,2014,4,0,4
350410,2015,1,0,1
350410,2016,2,0,2
350410,2019,1,0,1
350410,2020,1,0,1
350420,2013,2,0,2
350420,2016,1,0,1
350450,2016,1,0,1
350460,2014,1,0,1
350480,2012,1,0,1
350500,2017,1,0,1
350520,2020,1,0,1
350530,2013,1,0,1
350540,2020,1,0,1
350550,2012,3,0,3
350550,2013,1,0,1
350550,2014,1,0,1
350550,2016,4,0,4
350550,2019,1,0,1
350550,2020,1,0,1
350560,2018,1,0,1
350560,2020,1,0,1
350570,2012,1,0,1
350570,2013,1,0,1
350570,2014,2,0,2
350570,2015,1,0,1
350570,2017,2,0,3
350570,2018,1,0,1
350570,2020,1,0,1
350580,2013,1,0,1
350580,2019,1,0,1
350590,2012,1,0,1
350590,2015,1,0,1
350590,2016,1,0,1
350600,2012,2,1,4
350600,2014,2,0,2
350600,2015,2,0,2
350600,2017,5,0,5
350600,2018,7,0,7
350600,2019,3,1,4
350610,2012,2,0,2
350610,2017,1,0,2
350630,2017,1,0,1
350635,2013,1,0,1
350635,2014,1,0,1
350635,2015,1,0,1
350635,2017,1,0,1
350635,2019,1,0,1
350635,2020,1,0,1
350650,2016,1,0,1
350650,2019,1,0,1
350650,2020,1,0,1
350670,2014,1,0,1
350680,2016,0,0,1
350690,2012,1,0,1
350700,2017,2,0,2
350700,2019,1,0,1
350700,2020,1,0,1
350740,2012,1,0,1
350750,2015,1,0,1
350750,2016,3,0,3
350750,2018,1,0,1
350750,2019,2,0,2
350760,2012,1,0,1
350760,2013,1,0,1
350760,2016,2,0,2
350760,2017,1,0,1
350760,2018,1,0,1
350760,2019,1,0,1
350760,2020,1,0,1
350780,2014,1,0,1
350780,2015,1,0,1
350780,2018,0,1,1
350790,2020,1,0,1
350800,2017,1,0,1
350800,2019,1,0,1
350830,2015,1,0,1
350840,2014,1,0,1
350840,2015,1,0,1
350840,2016,2,0,2
350850,2015,1,0,1
350850,2017,1,1,3
350850,2018,1,0,1
350860,2012,1,1,2
350860,2015,1,0,1
350860,2017,1,0,1
350880,2019,0,1,1
350900,2016,1,0,1
350900,2019,1,0,1
350920,2016,1,0,1
350920,2017,1,0,1
350920,2018,1,0,1
350920,2019,1,0,1
350920,2020,0,0,1
350925,2015,1,0,1
350925,2017,1,0,1
350930,2016,1,0,1
350940,2013,1,0,1
350940,2015,1,0,1
350950,2012,6,0,6
350950,2013,10,0,10
350950,2014,9,0,9
350950,2015,6,0,6
350950,2016,5,0,5
350950,2017,5,0,5
350950,2018,5,0,5
350950,2019,6,0,6
350950,2020,2,0,2
350960,2015,2,0,2
350960,2017,0,0,1
350970,2013,3,0,3
350970,2014,1,0,1
350980,2017,1,0,1
351000,2016,1,0,1
351000,2018,1,0,1
351015,2018,0,0,1
351020,2018,1,0,1
351020,2020,1,0,1
351030,2017,0,0,1
351050,2012,1,0,1
351050,2013,1,0,1
351050,2014,1,0,1
351050,2015,2,0,2
351050,2016,1,0,1
351050,2017,0,0,1
351050,2019,1,0,1
351060,2013,4,0,4
351060,2014,1,0,1
351060,2015,2,0,2
351060,2016,4,0,4
351060,2017,4,0,4
351060,2018,8,0,8
351060,2019,2,0,2
351060,2020,6,0,6
351070,2019,1,0,1
351080,2015,2,0,2
351080,2016,1,0,1
351080,2019,1,0,1
351100,2017,1,0,1
351110,2017,1,0,1
351110,2020,1,0,1
351120,2014,1,0,1
351120,2015,1,0,1
351140,2017,1,0,1
351140,2019,1,0,1
351140,2020,1,0,1
351150,2014,1,0,1
351170,2016,0,0,1
351200,2013,1,0,1
351200,2014,1,0,1
351220,2012,1,0,1
351220,2020,1,0,1
351240,2013,1,0,1
351240,2018,1,0,1
351270,2019,0,1,1
351280,2015,1,0,1
351280,2018,1,0,1
351300,2013,1,0,1
351300,2014,3,0,3
351300,2016,1,0,1
351300,2017,3,0,3
351300,2018,1,0,1
351300,2020,1,0,1
351310,2012,1,0,1
351310,2018,1,0,1
351320,2020,0,0,1
351330,2016,0,0,1
351340,2018,2,0,2
351340,2019,0,0,2
351350,2012,2,0,2
351350,2013,1,0,1
351350,2014,3,0,3
351350,2015,2,0,2
351350,2016,2,0,2
351350,2017,4,0,4
351350,2018,3,0,3
351350,2019,2,0,2
351350,2020,4,0,4
351370,2020,1,0,1
351380,2012,4,0,4
351380,2013,3,0,3
351380,2014,4,0,4
351380,2015,4,0,4
351380,2017,2,0,2
351380,2018,4,0,4
351380,2020,5,0,5
351410,2012,0,0,1
351410,2018,0,1,1
351440,2014,1,0,1
351440,2020,2,0,2
351470,2016,1,0,1
351480,2013,2,0,2
351480,2020,1,0,1
351490,2015,1,0,1
351490,2020,1,0,1
351492,2015,0,0,1
351500,2012,2,0,2
351500,2013,0,0,1
351500,2014,0,0,1
351500,2015,0,1,2
351500,2016,3,0,3
351500,2017,3,0,3
351500,2018,3,0,3
351500,2019,1,0,1
351500,2020,3,0,3
351510,2012,0,0,1
351510,2014,0,0,1
351510,2015,1,0,1
351510,2020,1,0,1
351515,2017,1,0,1
351515,2019,1,0,1
351518,2017,1,0,1
351519,2017,1,0,1
351535,2015,1,0,1
351540,2017,1,0,1
351550,2013,1,0,1
351550,2018,1,0,1
351550,2020,1,0,1
351565,2012,1,0,1
351570,2013,0,1,2
351570,2015,1,0,1
351570,2016,1,0,1
351570,2017,2,0,2
351570,2018,4,0,4
351570,2019,1,0,1
351570,2020,1,0,2
351620,2012,1,0,1
351620,2013,1,0,1
351620,2015,1,0,1
351620,2016,1,1,2
351620,2017,1,1,2
351620,2018,2,0,3
351620,2019,1,1,3
351620,2020,2,3,5
351630,2013,3,0,3
351630,2014,3,0,3
351630,2015,2,0,2
351630,2016,1,0,1
351630,2017,2,0,2
351630,2018,1,0,1
351630,2019,1,0,1
351630,2020,2,0,2
351640,2014,0,0,1
351640,2016,1,0,1
351640,2017,2,0,2
351640,2018,1,1,2
351640,2020,2,0,2
351660,2018,1,0,1
351670,2013,1,0,1
351670,2014,1,0,1
351670,2017,2,0,2
351670,2018,1,0,1
351690,2012,1,0,1
351690,2013,1,0,1
351700,2017,1,0,1
351720,2012,1,0,1
351740,2012,1,0,1
351760,2018,2,0,2
351770,2018,1,0,1
351780,2014,1,0,1
351780,2017,1,0,1
351790,2015,0,0,1
351810,2016,1,0,1
351810,2017,1,0,1
351810,2020,1,0,1
351820,2014,1,0,1
351820,2017,1,0,1
351840,2012,1,0,1
351840,2013,0,2,2
351840,2014,1,0,1
351840,2016,0,0,1
351840,2017,2,0,3
351860,2014,1,0,1
351860,2016,1,0,1
351860,2018,1,0,1
351860,2019,0,0,1
351870,2012,2,0,2
351870,2013,2,0,2
351870,2014,1,0,1
351870,2015,4,0,4
351870,2016,3,0,3
351870,2017,8,0,8
351870,2018,1,0,1
351870,2019,3,0,3
351870,2020,4,0,4
351880,2012,14,0,14
351880,2013,10,0,10
351880,2014,21,0,21
351880,2015,13,0,14
351880,2016,15,0,15
351880,2017,18,0,18
351880,2018,12,0,12
351880,2019,12,0,12
351880,2020,14,0,14
351900,2018,1,0,1
351900,2020,1,0,1
351905,2020,0,0,1
351907,2012,1,0,1
351907,2013,1,0,1
351907,2015,2,0,2
351907,2016,1,0,1
