"codmunres","ano","garbage_morbidade_neonatal_i_algumas_doencas_infecciosas_e_parasitarias","garbage_morbidade_neonatal_x_doencas_do_aparelho_respiratorio","garbage_morbidade_neonatal_xiv_doencas_do_aparelho_geniturinario","garbage_morbidade_neonatal_xi_doencas_do_aparelho_digestivo","garbage_morbidade_neonatal_xii_doencas_da_pele_e_do_tecido_subcutaneo","garbage_morbidade_neonatal_xix_lesoes_envenenamento_e_algumas_outras_consequencias_de_causas_externas","garbage_morbidade_neonatal_iii_doencas_do_sangue_e_dos_orgaos_hematopoeticos_e_alguns_transtornos_imunitarios","garbage_morbidade_neonatal_vi_doencas_do_sistema_nervoso","garbage_morbidade_neonatal_ix_doencas_do_aparelho_circulatorio","garbage_morbidade_neonatal_xviii_sintomas_sinais_e_achados_anormais_de_exames_clinicos_e_de_laboratorio_nao_classificados_em_outra_parte","garbage_morbidade_neonatal_xvi_algumas_afeccoes_originadas_no_periodo_perinatal","garbage_morbidade_neonatal_vii_doencas_do_olho_e_anexos","garbage_morbidade_neonatal_xiii_doencas_do_sistema_osteomuscular_e_do_tecido_conjuntivo","garbage_morbidade_neonatal_na","garbage_morbidade_neonatal_iv_doencas_endocrinas_nutricionais_e_metabolicas","garbage_morbidade_neonatal_xvii_malformacoes_congenitas_deformidades_e_anomalias_cromossomicas","garbage_morbidade_neonatal_viii_doencas_do_ouvido_e_da_apofise_mastoide","garbage_morbidade_neonatal_xv_gravidez_parto_e_puerperio","garbage_morbidade_neonatal_ii_neoplasias_tumores","garbage_morbidade_neonatal_v_transtornos_mentais_e_comportamentais","internacoes_neonatais_totais"
"261090",2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
"261100",2024,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,33
"261110",2024,1,12,0,1,1,0,0,2,1,0,10,0,1,0,0,0,0,0,0,0,584
"261120",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"261130",2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29
"261140",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"261150",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"261153",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"261160",2024,52,55,1,2,3,2,1,1,0,12,75,0,0,0,2,2,0,0,0,0,2140
"261170",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"261180",2024,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,42
"261190",2024,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,38
"261200",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"261210",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"261220",2024,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,48
"261230",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"261240",2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54
"261245",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"261247",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"261250",2024,3,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,152
"261255",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"261260",2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
"261270",2024,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"261280",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"261290",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"261300",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
"261310",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
"261320",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"261330",2024,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35
"261340",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"261350",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"261360",2024,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"261370",2024,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,166
"261380",2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"261390",2024,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,57
"261400",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"261410",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"261420",2024,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65
"261430",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"261440",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"261450",2024,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,71
"261460",2024,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"261470",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"261480",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"261485",2024,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50
"261500",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"261510",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"261520",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"261530",2024,2,2,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,67
"261540",2024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
"261550",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"261560",2024,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,37
"261570",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"261580",2024,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55
"261590",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"261600",2024,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,32
"261610",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"261618",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"261620",2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38
"261630",2024,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,38
"261640",2024,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184
"261650",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23
"270010",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"270020",2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21
"270030",2024,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,252
"270040",2024,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,47
"270050",2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"270060",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"270070",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"270080",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"270090",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"270100",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"270110",2024,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"270120",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14
"270130",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"270135",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"270140",2024,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"270150",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"270160",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"270170",2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"270180",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"270190",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"270200",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"270210",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"270220",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"270230",2024,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
"270235",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"270240",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
"270250",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"270255",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"270260",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"270270",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"270280",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"270290",2024,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35
"270300",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"270310",2024,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,26
"270320",2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22
"270330",2024,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"270340",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"270350",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"270360",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"270370",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"270375",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"270380",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"270390",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"270400",2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"270410",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"270420",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"270430",2024,17,5,0,1,0,2,0,1,4,4,58,2,0,0,0,0,0,0,0,0,1141
"270440",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"270450",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44
"270460",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"270470",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
"270480",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"270490",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"270500",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"270510",2024,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20
"270520",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"270530",2024,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6
"270540",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"270550",2024,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,40
"270560",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"270570",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"270580",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"270590",2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"270600",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"270610",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"270620",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"270630",2024,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,92
"270640",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"270642",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"270644",2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27
"270650",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18
"270660",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"270670",2024,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
"270680",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"270690",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"270700",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270710",2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"270720",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"270730",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
"270740",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"270750",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"270760",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"270770",2024,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,212
"270780",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"270790",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"270800",2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80
"270810",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"270820",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"270830",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"270840",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"270850",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"270860",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
"270870",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"270880",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"270890",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"270895",2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21
"270900",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"270910",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"270915",2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51
"270920",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"270930",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"270940",2024,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,43
"280010",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280020",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"280030",2024,2,5,2,3,0,0,0,0,0,11,3,0,1,0,1,0,0,0,0,0,606
"280040",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"280050",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"280060",2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31
"280067",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"280070",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"280100",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"280110",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"280120",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"280130",2024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39
"280140",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"280150",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"280160",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"280170",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"280190",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"280200",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"280210",2024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75
"280220",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"280230",2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13
"280240",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"280250",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"280260",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"280270",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"280280",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"280290",2024,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,100
"280300",2024,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,64
"280310",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"280320",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"280330",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"280340",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"280350",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
"280360",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
"280370",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"280380",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"280390",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"280400",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"280410",2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"280420",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"280430",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"280440",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"280445",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"280450",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"280460",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"280470",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"280480",2024,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,253
"280490",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"280500",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"280510",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"280520",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"280530",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"280540",2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"280550",2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24
"280560",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"280570",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"280580",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"280590",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"280600",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"280610",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"280620",2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"280630",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"280640",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"280650",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"280660",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"280670",2024,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,91
"280680",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"280690",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280700",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"280710",2024,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
"280720",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"280730",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"280740",2024,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"280750",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"280760",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"290010",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"290020",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"290030",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"290035",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"290040",2024,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15
"290050",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"290060",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"290070",2024,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,97
"290080",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"290090",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"290100",2024,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,43
"290110",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"290115",2024,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,11
"290120",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23
"290130",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"290135",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"290140",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"290150",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"290160",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"290170",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"290180",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"290190",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"290195",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"290200",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"290205",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"290210",2024,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,33
"290220",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"290225",2024,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"290230",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"290240",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
