CODMUNRES,ANO,Obito_MIF_investigado_com_Ficha_Sintese,Obito_MIF_investigado_sem_Ficha_Sintese,TOTAL_OBITOS_MULHER_IDADE_FERTIL
130426,2016,2,0,2
130426,2017,2,0,2
130426,2018,3,0,3
130426,2019,0,0,2
130426,2020,1,0,5
130430,2012,2,0,2
130430,2013,3,0,3
130430,2014,2,0,2
130430,2015,1,0,1
130430,2016,1,0,1
130430,2017,1,0,1
130430,2018,6,0,6
130430,2019,4,0,4
130430,2020,2,0,2
130440,2012,0,1,1
130440,2013,4,0,4
130440,2014,4,0,4
130440,2015,2,0,2
130440,2016,1,0,1
130440,2017,3,0,3
130440,2018,4,0,4
130440,2019,2,0,2
140000,2014,0,0,1
140002,2012,1,4,6
140002,2013,3,2,6
140002,2014,2,0,2
140002,2015,7,0,7
140002,2016,5,0,6
140002,2017,5,0,5
140002,2018,1,0,1
140002,2019,6,0,8
140002,2020,8,0,9
140005,2012,8,0,13
140005,2013,5,3,11
140005,2014,6,0,6
140005,2015,6,0,7
140005,2016,14,0,18
140005,2017,12,0,13
140005,2018,14,0,14
140005,2019,7,0,10
140005,2020,14,0,16
140010,2012,102,0,102
140010,2013,115,1,122
140010,2014,87,1,93
140010,2015,106,0,106
140010,2016,87,0,92
140010,2017,106,1,119
140010,2018,143,1,151
140010,2019,149,1,163
140010,2020,112,22,180
140015,2012,5,0,6
140015,2013,4,0,5
140015,2014,8,0,8
140015,2015,4,0,4
140015,2016,2,0,2
140015,2017,4,0,4
140015,2018,10,0,10
140015,2019,5,0,5
140015,2020,7,0,7
140017,2012,6,0,6
140017,2013,1,0,1
140017,2014,5,0,5
140017,2015,8,0,8
140017,2016,1,0,1
140017,2017,5,0,5
140017,2018,4,0,4
140017,2019,5,0,5
140017,2020,12,0,12
140020,2012,2,0,2
140020,2013,3,2,6
140020,2014,8,0,8
140020,2015,8,0,8
140020,2016,9,0,9
140020,2017,8,0,8
140020,2018,8,0,8
140020,2019,11,0,11
140020,2020,8,0,8
140023,2012,4,1,5
140023,2013,1,0,1
140023,2014,2,0,2
140023,2015,1,0,1
140023,2016,3,0,3
140023,2017,4,0,4
140023,2018,3,0,3
140023,2019,1,0,1
140023,2020,3,0,3
140028,2012,1,0,2
140028,2013,3,0,4
140028,2014,2,0,2
140028,2015,1,0,1
140028,2016,4,0,5
140028,2017,1,0,1
140028,2018,8,0,8
140028,2019,0,0,1
140028,2020,3,0,3
140030,2013,6,1,8
140030,2014,3,0,3
140030,2015,4,0,4
140030,2016,5,1,6
140030,2017,4,0,4
140030,2018,5,0,5
140030,2019,10,0,10
140030,2020,13,0,13
140040,2012,0,0,1
140040,2013,1,0,1
140040,2014,2,0,2
140040,2015,3,0,3
140040,2016,5,0,6
140040,2017,5,0,5
140040,2018,6,0,6
140040,2019,1,0,1
140040,2020,9,0,9
140045,2012,1,0,1
140045,2014,1,0,1
140045,2015,1,0,1
140045,2016,3,0,3
140045,2017,5,0,5
140045,2018,2,0,2
140045,2019,8,0,8
140045,2020,3,0,3
140047,2012,6,0,6
140047,2013,8,0,8
140047,2014,2,0,2
140047,2015,5,0,5
140047,2016,6,0,6
140047,2017,19,0,19
140047,2018,8,0,8
140047,2019,12,0,13
140047,2020,13,0,14
140050,2012,3,0,3
140050,2013,3,0,3
140050,2014,3,0,3
140050,2015,3,0,3
140050,2016,1,0,1
140050,2018,1,0,1
140050,2019,3,0,3
140060,2013,2,0,3
140060,2014,1,0,1
140060,2016,2,0,2
140060,2018,1,0,1
140060,2019,1,0,1
140060,2020,1,0,1
140070,2012,1,0,1
140070,2013,1,0,2
140070,2014,3,0,3
140070,2015,1,0,1
140070,2016,8,0,8
140070,2017,4,0,4
140070,2018,8,0,8
140070,2019,4,0,6
140070,2020,6,0,6
150000,2012,2,0,3
150000,2013,0,0,1
150000,2019,1,0,1
150000,2020,0,1,1
150010,2012,25,0,33
150010,2013,39,0,47
150010,2014,27,0,30
150010,2015,16,0,43
150010,2016,23,0,43
150010,2017,17,0,43
150010,2018,34,1,59
150010,2019,37,0,49
150010,2020,43,2,57
150013,2012,6,0,6
150013,2013,7,0,7
150013,2014,1,0,1
150013,2015,4,0,4
150013,2016,5,0,5
150013,2017,3,0,3
150013,2018,3,0,3
150013,2019,5,0,5
150013,2020,1,0,2
150020,2012,9,3,12
150020,2013,14,6,29
150020,2014,2,0,9
150020,2015,5,0,16
150020,2016,6,0,17
150020,2017,8,0,23
150020,2018,17,0,17
150020,2019,15,0,15
150020,2020,17,0,17
150030,2012,1,0,8
150030,2013,1,1,9
150030,2014,5,0,5
150030,2015,6,0,6
150030,2016,7,0,7
150030,2017,8,0,8
150030,2018,9,0,9
150030,2019,5,0,5
150030,2020,5,1,7
150034,2012,1,0,2
150034,2013,1,0,5
150034,2014,3,0,3
150034,2015,3,0,3
150034,2016,2,0,4
150034,2017,0,0,6
150034,2018,2,0,2
150034,2019,1,0,1
150034,2020,5,0,5
150040,2012,9,5,15
150040,2013,5,2,7
150040,2014,9,2,11
150040,2015,13,0,13
150040,2016,10,5,15
150040,2017,12,0,13
150040,2018,14,0,15
150040,2019,10,0,12
150040,2020,9,0,9
150050,2012,3,0,3
150050,2013,3,0,3
150050,2014,5,0,5
150050,2015,5,0,5
150050,2016,6,0,6
150050,2017,7,0,7
150050,2018,5,0,5
150050,2019,7,0,7
150050,2020,12,0,13
150060,2012,44,0,44
150060,2013,52,0,52
150060,2014,49,0,49
150060,2015,50,0,50
150060,2016,47,0,47
150060,2017,45,0,45
150060,2018,43,0,43
150060,2019,51,0,51
150060,2020,61,0,61
150070,2012,3,0,10
150070,2013,0,0,5
150070,2014,1,0,5
150070,2015,0,0,7
150070,2016,0,0,2
150070,2017,1,0,2
150070,2018,2,0,9
150070,2019,2,0,9
150070,2020,6,1,11
150080,2012,144,1,202
150080,2013,176,2,181
150080,2014,138,3,176
150080,2015,189,0,190
150080,2016,201,1,204
150080,2017,168,1,192
150080,2018,184,1,203
150080,2019,158,2,172
150080,2020,178,7,218
150085,2012,6,0,8
150085,2013,7,1,9
150085,2014,5,0,5
150085,2015,8,0,8
150085,2016,8,0,8
150085,2017,8,0,8
150085,2018,5,0,5
150085,2019,13,0,13
150085,2020,7,0,7
150090,2012,7,0,7
150090,2013,11,1,13
150090,2014,20,0,21
150090,2015,17,0,17
150090,2016,12,0,12
150090,2017,13,0,13
150090,2018,14,0,14
150090,2019,15,0,15
150090,2020,13,0,13
150095,2012,7,0,8
150095,2013,4,0,4
150095,2014,9,0,9
150095,2015,6,0,6
150095,2016,3,0,3
150095,2017,8,0,8
150095,2018,4,0,4
150095,2019,4,0,4
150095,2020,9,1,10
150100,2012,1,0,1
150100,2013,1,1,2
150100,2014,1,3,4
150100,2016,1,0,2
150100,2017,1,2,5
150100,2018,0,1,5
150100,2019,0,1,2
150100,2020,1,0,2
150110,2012,1,0,5
150110,2013,1,0,4
150110,2014,0,0,3
150110,2015,1,0,5
150110,2016,1,0,3
150110,2017,0,0,3
150110,2018,2,0,4
150110,2019,0,2,3
150110,2020,7,0,7
150120,2012,8,0,9
150120,2013,5,1,6
150120,2014,11,0,11
150120,2015,13,0,13
150120,2016,8,0,8
150120,2017,10,0,10
150120,2018,12,0,12
150120,2019,6,0,6
150120,2020,9,0,10
150125,2013,1,0,1
150125,2014,1,0,1
150125,2015,2,0,2
150125,2018,1,0,1
150125,2019,4,0,4
150125,2020,2,0,2
150130,2012,20,0,28
150130,2013,22,0,28
150130,2014,36,1,41
150130,2015,35,1,41
150130,2016,34,0,34
150130,2017,47,0,49
150130,2018,32,0,32
150130,2019,41,0,41
150130,2020,62,0,62
150140,2012,452,8,686
150140,2013,454,5,557
150140,2014,517,6,563
150140,2015,530,2,590
150140,2016,540,3,576
150140,2017,512,3,553
150140,2018,441,4,580
150140,2019,493,13,585
150140,2020,609,18,690
150145,2012,4,1,5
150145,2013,3,1,4
150145,2014,0,4,4
150145,2015,0,4,7
150145,2016,0,5,6
150145,2017,1,1,3
150145,2018,2,6,14
150145,2019,0,0,3
150145,2020,1,1,9
150150,2012,19,0,19
150150,2013,24,1,25
150150,2014,17,0,17
150150,2015,26,0,26
150150,2016,20,0,21
150150,2017,29,0,29
150150,2018,18,3,21
150150,2019,15,0,17
150150,2020,16,4,25
150157,2012,11,0,11
150157,2013,4,0,4
150157,2014,2,0,2
150157,2015,1,0,3
150157,2016,5,0,5
150157,2017,6,0,7
150157,2018,5,0,6
150157,2019,4,0,4
150157,2020,5,0,5
150160,2012,2,0,2
150160,2013,3,0,3
150160,2014,3,0,3
150160,2015,5,0,5
150160,2017,5,0,5
150160,2018,4,0,4
150160,2019,5,0,6
150160,2020,0,1,2
150170,2012,36,0,44
150170,2013,31,0,37
150170,2014,30,0,39
150170,2015,38,0,38
150170,2016,42,0,43
150170,2017,51,0,52
150170,2018,43,0,43
150170,2019,47,0,47
150170,2020,42,1,43
150172,2012,7,0,7
150172,2013,4,0,4
150172,2014,6,0,6
150172,2015,8,0,8
150172,2016,4,0,4
150172,2017,9,0,9
150172,2018,6,0,6
150172,2019,5,0,5
150172,2020,7,0,7
150175,2012,1,0,1
150175,2014,2,0,2
150175,2016,1,4,7
150175,2017,0,0,2
150175,2018,1,0,1
150175,2020,0,0,2
150178,2012,4,1,11
150178,2013,13,0,14
150178,2014,9,0,9
150178,2015,4,0,10
150178,2016,9,0,14
150178,2017,12,0,12
150178,2018,16,0,16
150178,2019,16,0,16
150178,2020,18,1,19
150180,2012,3,0,29
150180,2013,18,2,24
150180,2014,8,0,16
150180,2015,11,0,24
150180,2016,10,0,24
150180,2017,26,2,30
150180,2018,20,0,23
150180,2019,23,0,26
150180,2020,26,4,33
150190,2012,4,0,5
150190,2013,7,0,8
150190,2014,12,0,13
150190,2015,10,0,11
150190,2016,11,0,12
150190,2017,13,0,13
150190,2018,5,0,5
150190,2019,8,0,8
150190,2020,13,0,14
150195,2012,1,2,6
150195,2013,0,3,4
150195,2014,2,2,6
150195,2015,2,1,4
150195,2016,2,0,5
150195,2017,0,2,4
150195,2018,9,0,9
150195,2019,11,0,11
150195,2020,1,0,2
150200,2012,1,0,7
150200,2013,1,1,2
150200,2014,0,0,2
150200,2015,0,0,4
150200,2016,0,0,6
150200,2017,0,0,3
150200,2018,2,0,7
150200,2019,0,0,5
150200,2020,9,0,9
150210,2012,20,0,20
150210,2013,24,0,24
150210,2014,25,0,27
150210,2015,15,0,23
150210,2016,33,0,39
150210,2017,45,0,45
150210,2018,37,0,37
150210,2019,26,0,26
150210,2020,38,0,38
150215,2012,8,0,15
150215,2013,8,0,8
150215,2014,11,0,11
150215,2015,14,0,14
150215,2016,9,0,9
150215,2017,15,0,15
150215,2018,7,0,7
150215,2019,15,0,15
150215,2020,19,0,19
150220,2012,14,1,22
150220,2013,9,1,16
150220,2014,22,0,23
150220,2015,16,0,18
150220,2016,19,1,30
150220,2017,23,0,27
150220,2018,21,0,24
150220,2019,19,0,19
150220,2020,31,0,31
150230,2012,7,0,8
150230,2013,21,0,21
150230,2014,15,0,15
150230,2015,10,0,10
150230,2016,19,0,19
150230,2017,23,0,23
150230,2018,19,0,19
150230,2019,14,0,14
150230,2020,13,0,13
150240,2012,55,0,65
150240,2013,66,0,70
150240,2014,70,1,77
150240,2015,45,0,54
150240,2016,54,1,60
150240,2017,65,0,68
150240,2018,74,0,74
150240,2019,91,0,91
150240,2020,61,0,61
150250,2012,1,0,4
150250,2013,5,0,5
150250,2014,1,0,1
150250,2015,1,0,1
150250,2017,2,0,2
150250,2018,5,0,5
150250,2019,6,0,7
150250,2020,2,0,2
150260,2012,2,0,3
150260,2013,3,0,3
150260,2014,1,0,1
150260,2015,5,0,5
150260,2016,0,0,1
150260,2017,1,0,1
150260,2018,3,0,4
150260,2019,4,0,4
150260,2020,4,1,5
150270,2012,17,0,17
150270,2013,15,0,15
150270,2014,23,0,23
150270,2015,15,0,15
150270,2016,15,0,15
150270,2017,13,0,13
150270,2018,12,0,12
150270,2019,15,0,15
150270,2020,15,0,15
150275,2012,3,0,8
150275,2013,4,1,13
150275,2014,2,0,7
150275,2015,5,0,6
150275,2016,3,0,15
150275,2017,2,0,6
150275,2018,4,0,4
150275,2019,11,0,11
150275,2020,8,0,8
150276,2012,4,0,6
150276,2013,3,0,4
150276,2014,8,0,8
150276,2015,3,0,3
150276,2016,2,0,2
150276,2017,2,0,2
150276,2018,2,0,2
150276,2019,5,0,5
150276,2020,5,0,5
150277,2012,10,0,11
150277,2013,8,0,9
150277,2014,4,0,4
150277,2015,11,0,11
150277,2016,9,0,9
150277,2017,5,0,5
150277,2018,10,0,10
150277,2019,3,0,3
150277,2020,5,0,5
150280,2012,2,0,4
150280,2013,4,1,7
150280,2014,1,0,4
150280,2015,1,0,4
150280,2016,2,0,7
150280,2017,3,0,8
150280,2018,2,0,7
150280,2019,13,0,16
150280,2020,2,1,5
150285,2012,0,2,3
150285,2013,1,1,2
150285,2014,1,0,1
150285,2015,0,4,4
150285,2016,1,0,2
150285,2017,2,0,2
150285,2018,5,0,5
150285,2019,4,0,4
150285,2020,2,0,3
150290,2012,5,0,8
150290,2013,5,1,12
150290,2014,14,0,15
150290,2015,11,0,14
150290,2016,11,0,11
150290,2017,10,0,10
150290,2018,17,0,17
150290,2019,15,0,16
150290,2020,13,0,13
150293,2012,15,0,15
150293,2013,11,0,11
150293,2014,13,1,14
150293,2015,16,0,17
150293,2016,15,0,16
150293,2017,14,0,14
150293,2018,13,0,13
150293,2019,13,0,13
150293,2020,15,2,19
150295,2012,10,0,13
150295,2013,5,0,7
150295,2014,0,0,9
150295,2015,9,0,9
150295,2016,9,0,9
150295,2017,18,0,18
150295,2018,7,0,7
150295,2019,14,0,14
150295,2020,15,0,15
150300,2012,2,0,2
150300,2014,0,1,2
150300,2015,1,0,1
150300,2016,0,0,2
150300,2017,1,0,2
150300,2018,0,1,1
150300,2019,2,0,3
150304,2012,3,0,3
150304,2013,6,0,7
150304,2014,9,0,9
150304,2015,5,0,5
150304,2016,1,3,7
150304,2017,6,0,7
150304,2018,3,0,3
150304,2019,8,0,8
150304,2020,8,0,8
150307,2012,9,1,11
150307,2013,7,1,8
150307,2014,8,0,8
150307,2015,9,0,9
150307,2016,9,1,11
150307,2017,8,0,8
150307,2018,8,0,8
150307,2019,3,0,3
150307,2020,6,0,6
150309,2012,6,0,8
150309,2013,13,0,13
150309,2014,12,0,12
150309,2015,15,0,16
150309,2016,4,0,9
150309,2017,11,0,12
150309,2018,5,0,7
150309,2019,10,0,13
150309,2020,7,0,12
150310,2012,4,0,6
150310,2013,2,0,3
150310,2014,0,0,4
150310,2015,1,1,3
150310,2016,1,0,3
150310,2017,0,1,5
150310,2018,0,0,3
150310,2019,0,1,6
150310,2020,0,2,6
150320,2012,8,0,9
150320,2013,7,0,7
150320,2014,15,0,15
150320,2015,10,0,10
150320,2016,8,0,10
150320,2017,13,0,13
150320,2018,7,0,7
150320,2019,10,0,10
150320,2020,9,0,9
150330,2012,9,1,19
150330,2013,4,1,18
150330,2014,13,0,19
150330,2015,5,0,11
150330,2016,13,0,22
150330,2017,10,0,17
150330,2018,21,0,25
150330,2019,7,0,9
150330,2020,14,0,16
150340,2012,3,2,5
150340,2013,6,0,6
150340,2014,3,0,3
150340,2016,2,0,2
150340,2017,2,0,2
150340,2018,3,0,3
150340,2019,6,0,6
150340,2020,3,0,3
150345,2012,9,0,9
150345,2013,8,0,8
150345,2014,7,0,7
150345,2015,11,0,11
150345,2016,7,0,7
150345,2017,11,0,11
150345,2018,11,1,12
150345,2019,5,1,6
150345,2020,0,2,14
150350,2012,12,0,12
150350,2013,9,0,9
150350,2014,14,0,14
150350,2015,9,0,9
150350,2016,6,0,6
150350,2017,8,0,8
150350,2018,13,0,13
150350,2019,7,0,7
150350,2020,13,0,13
150360,2012,40,0,40
150360,2013,45,0,45
150360,2014,37,0,37
150360,2015,43,0,43
150360,2016,37,0,37
150360,2017,41,0,41
150360,2018,26,0,26
150360,2019,43,0,43
150360,2020,50,0,50
150370,2012,14,0,14
150370,2013,16,0,16
150370,2014,19,1,20
150370,2015,10,0,11
150370,2016,18,2,20
150370,2017,9,0,10
150370,2018,16,0,16
150370,2019,11,0,11
150370,2020,13,0,14
150375,2012,3,0,4
150375,2013,2,0,2
150375,2014,9,1,10
150375,2016,2,0,2
150375,2017,4,0,4
150375,2018,6,0,6
150375,2019,7,0,8
150375,2020,7,0,7
150380,2012,15,2,23
150380,2013,7,3,14
150380,2014,11,2,19
150380,2015,8,1,12
150380,2016,20,1,23
150380,2017,24,0,25
150380,2018,17,0,17
150380,2019,23,0,24
150380,2020,23,0,23
150390,2012,2,1,3
150390,2013,2,1,3
150390,2014,1,2,6
150390,2015,12,0,12
150390,2016,9,0,9
150390,2017,10,0,11
150390,2018,6,0,8
150390,2019,11,0,11
150390,2020,19,0,19
150400,2012,3,0,3
150400,2013,3,0,3
150400,2014,9,0,9
150400,2015,4,0,4
150400,2016,0,0,1
150400,2017,4,0,9
150400,2018,7,0,7
150400,2019,2,0,2
150400,2020,4,0,4
150405,2012,11,0,11
150405,2013,18,0,18
150405,2014,15,0,15
150405,2015,13,0,13
150405,2016,10,0,10
150405,2017,8,0,8
150405,2018,11,0,11
150405,2019,14,0,14
150405,2020,15,0,20
150410,2012,2,1,6
150410,2013,1,0,1
150410,2014,2,0,2
150410,2015,3,0,3
150410,2016,3,0,3
150410,2017,1,0,1
150410,2018,1,0,1
150410,2019,1,0,1
150410,2020,4,0,4
150420,2012,61,1,85
150420,2013,88,1,102
150420,2014,86,7,97
150420,2015,63,3,80
150420,2016,73,3,95
150420,2017,63,3,91
150420,2018,76,7,88
150420,2019,83,7,93
150420,2020,118,5,123
150430,2012,4,0,5
150430,2013,3,0,3
150430,2014,5,0,6
150430,2015,3,0,4
150430,2016,6,0,6
150430,2017,11,0,11
150430,2018,9,0,9
150430,2019,4,0,4
150430,2020,11,0,11
150440,2012,2,1,3
150440,2013,9,0,9
150440,2014,2,0,6
150440,2015,6,0,8
150440,2016,5,0,5
150440,2017,15,0,15
150440,2018,8,0,8
150440,2019,7,0,7
150440,2020,4,0,4
150442,2012,34,0,38
150442,2013,41,0,43
150442,2014,41,0,41
150442,2015,38,0,38
150442,2016,36,0,49
150442,2017,25,4,42
150442,2018,33,4,53
150442,2019,21,1,38
150442,2020,45,0,53
150445,2012,2,0,6
150445,2013,4,0,4
150445,2014,7,0,7
150445,2015,7,0,7
150445,2016,8,0,8
150445,2017,5,0,5
150445,2018,4,0,4
150445,2019,9,0,9
150445,2020,10,0,11
150450,2012,1,0,2
150450,2013,5,0,5
150450,2014,5,0,5
150450,2015,1,0,4
150450,2016,5,0,9
150450,2017,3,0,4
150450,2018,4,0,4
150450,2019,10,1,11
150450,2020,5,0,6
150460,2012,5,0,5
150460,2013,4,0,4
150460,2014,5,0,5
150460,2015,9,0,9
150460,2016,11,0,11
150460,2017,10,0,10
150460,2018,4,0,4
150460,2019,7,0,7
150460,2020,10,0,10
150470,2012,13,0,18
150470,2013,13,0,18
150470,2014,16,0,16
150470,2015,16,2,23
150470,2016,20,1,22
150470,2017,16,0,16
150470,2018,7,1,29
150470,2019,10,1,16
150470,2020,2,3,29
150475,2014,1,0,1
150475,2015,7,0,7
150475,2016,6,0,6
150475,2017,8,0,8
150475,2018,3,0,3
150475,2019,6,0,6
150475,2020,9,0,9
150480,2012,8,0,8
150480,2013,4,3,10
150480,2014,1,7,16
150480,2015,11,2,16
150480,2016,10,1,12
150480,2017,13,1,15
150480,2018,15,0,15
150480,2019,19,0,19
150480,2020,11,0,12
150490,2012,6,0,8
150490,2013,9,0,9
150490,2014,5,0,5
150490,2015,4,0,4
150490,2016,5,0,5
150490,2017,6,0,6
150490,2018,9,0,9
150490,2019,5,0,5
150490,2020,8,0,8
150495,2012,4,0,6
150495,2013,3,4,8
150495,2014,7,0,7
150495,2015,2,0,2
150495,2016,10,0,11
150495,2017,8,0,8
150495,2018,5,0,5
150495,2019,7,0,7
150495,2020,5,2,7
150497,2012,3,1,6
150497,2013,1,0,4
150497,2014,2,0,2
150497,2015,2,0,7
150497,2016,2,0,2
150497,2017,4,0,4
150497,2018,3,0,3
150497,2019,3,0,5
150497,2020,2,0,3
150500,2012,7,0,7
150500,2013,5,0,5
150500,2014,0,2,3
150500,2015,4,0,4
150500,2016,1,2,5
150500,2017,0,0,2
150500,2018,0,1,5
150500,2019,1,0,1
150500,2020,1,0,1
150503,2012,9,1,11
150503,2013,5,1,12
150503,2014,11,1,15
150503,2015,16,0,18
150503,2016,8,0,8
150503,2017,10,1,12
150503,2018,9,0,10
150503,2019,19,0,19
150503,2020,7,0,7
150506,2012,9,0,10
150506,2013,16,1,17
150506,2014,16,0,16
150506,2015,16,0,16
150506,2016,16,0,16
150506,2017,20,0,20
150506,2018,25,0,25
150506,2019,17,0,17
150506,2020,19,0,19
150510,2012,10,1,13
150510,2013,8,0,8
150510,2014,14,0,14
150510,2015,4,0,4
150510,2016,10,1,11
150510,2017,8,0,10
150510,2018,13,0,15
150510,2019,11,0,12
150510,2020,17,0,17
150520,2012,4,0,4
150520,2013,9,0,9
150520,2014,5,0,6
150520,2015,9,0,9
150520,2016,7,0,7
150520,2017,11,0,11
150520,2018,6,0,6
150520,2019,12,0,12
150520,2020,4,0,4
150530,2012,7,3,13
150530,2013,11,0,12
150530,2014,18,0,18
150530,2015,18,1,20
150530,2016,12,0,12
150530,2017,13,0,13
150530,2018,22,0,22
150530,2019,9,0,9
150530,2020,20,0,20
150540,2012,1,0,2
150540,2013,4,0,5
150540,2014,8,0,9
150540,2015,5,0,5
150540,2016,5,0,5
150540,2017,1,0,1
150540,2018,4,0,4
150540,2019,5,0,5
150540,2020,6,0,6
150543,2012,7,1,16
150543,2013,9,0,15
150543,2014,8,0,8
150543,2015,9,0,9
150543,2016,5,0,5
150543,2017,9,0,10
150543,2018,12,0,14
150543,2019,8,0,8
150543,2020,10,0,10
150548,2012,9,0,9
150548,2013,11,0,11
150548,2014,7,0,7
150548,2015,9,0,9
150548,2016,21,0,21
150548,2017,17,0,17
150548,2018,8,0,8
150548,2019,15,0,15
150548,2020,16,0,16
150549,2012,0,1,4
150549,2013,0,0,1
150549,2014,1,1,4
150549,2015,0,0,1
150549,2016,1,0,1
150549,2017,1,0,1
150549,2018,0,0,1
150549,2019,0,0,1
150550,2012,35,0,35
150550,2013,38,0,38
150550,2014,38,0,38
150550,2015,37,0,37
150550,2016,29,0,29
150550,2017,49,0,49
150550,2018,39,0,39
150550,2019,40,0,40
150550,2020,42,0,42
150553,2012,57,1,64
150553,2013,74,0,75
150553,2014,60,0,61
150553,2015,67,1,69
150553,2016,47,3,54
150553,2017,69,1,72
150553,2018,72,2,78
150553,2019,51,0,58
150553,2020,75,2,83
150555,2012,1,0,1
150555,2013,3,0,3
150555,2014,4,0,4
150555,2015,2,0,2
150555,2016,2,1,3
150555,2017,0,0,3
150555,2018,1,0,3
150555,2019,1,0,1
150555,2020,1,0,1
150560,2012,1,0,5
150560,2013,0,0,1
150560,2014,1,0,1
150560,2015,3,0,3
150560,2016,2,0,2
150560,2017,5,0,5
150560,2018,4,0,4
150560,2019,3,0,3
150560,2020,2,0,3
150563,2012,7,0,7
150563,2013,2,0,2
150563,2014,2,0,2
150563,2015,1,0,1
150563,2016,5,0,5
150563,2017,3,0,3
150563,2018,2,0,2
150563,2019,4,0,4
150563,2020,4,0,4
150565,2012,4,1,5
150565,2013,5,0,5
150565,2014,4,0,4
150565,2015,6,0,6
150565,2016,3,0,3
150565,2018,4,0,4
150565,2019,5,0,5
150565,2020,3,0,3
150570,2012,8,0,8
150570,2013,2,0,2
150570,2014,5,0,5
150570,2015,3,0,3
150570,2016,13,0,13
150570,2017,7,0,7
150570,2018,10,0,10
150570,2019,8,0,8
150570,2020,6,0,6
150580,2012,14,0,14
150580,2013,7,0,7
150580,2014,16,0,16
150580,2015,10,0,10
150580,2016,14,0,14
150580,2017,17,0,17
150580,2018,14,0,14
150580,2019,14,0,14
150580,2020,18,0,18
150590,2012,9,0,9
150590,2013,7,0,8
150590,2014,7,0,7
150590,2015,9,0,9
150590,2016,3,0,3
150590,2017,16,0,16
150590,2018,7,0,7
150590,2019,11,0,11
150590,2020,10,0,10
150600,2012,5,3,8
150600,2013,9,0,9
150600,2014,7,0,7
150600,2015,7,0,7
150600,2016,8,2,10
150600,2017,8,0,9
150600,2018,8,0,8
150600,2019,10,0,10
150600,2020,7,0,7
150610,2012,1,0,2
150610,2013,0,0,1
150610,2014,8,0,8
150610,2015,3,0,3
150610,2016,6,0,6
150610,2017,1,0,2
150610,2018,1,0,5
150610,2019,0,0,3
150610,2020,1,1,4
150611,2012,1,0,5
150611,2013,1,0,5
150611,2014,2,0,5
150611,2015,0,0,2
150611,2016,2,0,5
150611,2017,0,0,4
150611,2018,0,1,2
150611,2020,1,0,4
150613,2012,20,5,32
150613,2013,9,1,38
150613,2014,36,0,36
150613,2015,30,0,35
150613,2016,32,0,32
150613,2017,44,0,44
150613,2018,40,0,40
150613,2019,36,0,36
150613,2020,47,0,47
150616,2012,1,0,7
150616,2013,3,0,9
150616,2014,9,0,10
150616,2015,2,0,2
150616,2016,7,0,7
150616,2017,4,0,4
150616,2018,3,0,5
150616,2019,7,0,8
150616,2020,9,0,10
150618,2012,16,0,16
150618,2013,17,0,18
150618,2014,15,0,15
150618,2015,15,0,16
150618,2016,16,0,16
150618,2017,18,0,19
150618,2018,7,0,7
150618,2019,10,0,10
150618,2020,12,1,14
150619,2012,6,0,6
150619,2013,1,2,3
150619,2014,8,0,8
150619,2015,4,1,5
150619,2016,6,0,6
150619,2017,2,2,5
150619,2018,8,0,8
150619,2019,7,2,9
150619,2020,7,3,10
150620,2012,11,0,11
150620,2013,8,0,10
150620,2014,9,0,9
150620,2015,14,0,14
150620,2016,20,0,20
150620,2017,14,0,14
150620,2018,21,1,22
150620,2019,22,0,22
150620,2020,21,0,21
150630,2012,4,0,6
150630,2013,1,3,5
150630,2014,2,0,2
150630,2015,6,0,8
150630,2016,1,3,10
150630,2017,13,0,13
150630,2018,10,0,10
150630,2019,10,0,10
150630,2020,10,1,11
150635,2012,7,0,9
150635,2013,9,0,9
150635,2014,6,0,6
150635,2015,3,0,4
150635,2016,11,0,11
150635,2017,6,0,6
150635,2018,14,0,14
150635,2019,7,1,13
150635,2020,1,2,13
150640,2012,0,0,3
150640,2014,1,0,1
150640,2015,5,0,5
150640,2016,0,0,4
150640,2017,0,0,1
150640,2018,0,0,1
150640,2020,0,1,2
150650,2012,26,0,26
150650,2013,21,0,21
150650,2014,20,0,20
150650,2015,21,0,22
150650,2016,27,0,27
150650,2017,19,0,19
150650,2018,17,0,17
150650,2019,21,0,21
150650,2020,29,0,29
150655,2012,6,0,7
150655,2013,10,0,10
150655,2014,8,0,8
150655,2015,6,0,6
150655,2016,6,0,8
150655,2017,1,0,1
150655,2018,10,0,12
150655,2019,6,0,6
150655,2020,1,0,2
150658,2012,5,0,5
150658,2013,8,0,8
150658,2014,5,0,7
150658,2015,3,0,5
150658,2016,5,0,5
150658,2017,4,0,6
150658,2018,4,1,6
150658,2019,2,0,5
150658,2020,5,1,9
150660,2012,1,0,1
150660,2013,11,0,12
150660,2014,10,0,10
150660,2015,4,0,6
150660,2016,5,0,5
150660,2017,4,0,4
150660,2018,20,0,20
150660,2019,5,0,5
150660,2020,14,0,14
150670,2012,3,0,10
150670,2013,10,0,17
150670,2014,16,0,20
150670,2015,14,0,20
150670,2016,9,0,9
150670,2017,15,0,15
150670,2018,14,0,14
150670,2019,5,0,9
150670,2020,17,0,20
150680,2012,65,4,84
150680,2013,85,4,92
150680,2014,89,2,92
150680,2015,82,7,90
150680,2016,90,0,90
150680,2017,97,1,98
150680,2018,107,1,108
