"CD_MUNICIPIO_BENEFICIARIO","ano","ans_30_a_39","ans_40_a_49","ans_menor_30","ans_total"
220050,2018,1,0,0,1
220050,2020,0,2,0,2
220050,2021,0,1,1,2
220050,2022,0,2,0,2
220060,2015,1,0,0,1
220090,2019,0,0,1,1
220090,2020,0,0,1,1
220105,2016,0,0,1,1
220115,2021,1,0,0,1
220120,2015,1,0,1,2
220120,2016,0,0,1,1
220120,2018,1,0,0,1
220120,2019,1,0,0,1
220120,2020,2,0,0,2
220120,2021,1,0,0,1
220120,2022,1,0,0,1
220140,2016,0,1,0,1
220140,2019,0,0,1,1
220140,2021,0,0,1,1
220150,2020,2,0,0,2
220150,2022,1,0,1,2
220160,2022,1,0,0,1
220177,2019,0,1,0,1
220180,2017,0,0,1,1
220190,2016,1,0,1,2
220190,2018,0,0,1,1
220190,2022,1,0,1,2
220196,2019,0,0,1,1
220200,2018,1,0,0,1
220200,2019,1,0,0,1
220200,2021,0,0,1,1
220200,2022,0,1,0,1
220210,2020,2,0,0,2
220220,2015,1,0,0,1
220220,2016,0,0,1,1
220220,2017,2,3,2,7
220220,2018,0,2,4,6
220220,2019,1,0,4,5
220220,2020,0,0,2,2
220220,2021,1,0,1,2
220220,2022,4,0,0,4
220230,2017,0,0,1,1
220230,2018,0,0,1,1
220230,2021,0,0,1,1
220230,2022,2,0,0,2
220240,2020,1,0,0,1
220250,2021,1,0,0,1
220255,2022,1,0,0,1
220270,2019,1,0,0,1
220270,2020,2,0,0,2
220270,2022,1,0,0,1
220275,2015,1,0,0,1
220275,2022,0,0,1,1
220290,2018,1,0,0,1
220290,2022,0,1,0,1
220320,2018,1,0,0,1
220320,2022,0,0,1,1
220325,2016,1,0,2,3
220325,2021,1,0,2,3
220325,2022,2,0,0,2
220327,2022,1,0,0,1
220330,2018,0,0,1,1
220330,2019,3,0,0,3
220330,2021,2,0,0,2
220350,2015,0,0,1,1
220350,2019,0,0,1,1
220350,2020,1,0,0,1
220350,2021,1,0,0,1
220350,2022,1,0,0,1
220360,2021,0,0,1,1
220370,2015,2,0,0,2
220370,2019,1,0,0,1
220370,2021,2,0,0,2
220370,2022,2,1,2,5
220380,2021,0,0,1,1
220390,2015,2,2,3,7
220390,2016,2,0,0,2
220390,2017,3,0,1,4
220390,2018,1,1,2,4
220390,2019,6,1,3,10
220390,2020,9,0,11,20
220390,2021,5,3,0,8
220390,2022,5,2,3,10
220420,2017,1,0,0,1
220430,2020,1,0,0,1
220440,2016,1,0,0,1
220440,2017,1,0,0,1
220440,2020,1,0,0,1
220440,2021,0,0,2,2
220450,2016,1,0,0,1
220455,2021,1,0,0,1
220460,2020,0,0,1,1
220470,2022,1,0,0,1
220480,2020,0,0,1,1
220510,2021,0,0,1,1
220520,2019,1,0,0,1
220540,2022,0,0,1,1
220550,2017,2,0,0,2
220550,2018,0,0,1,1
220550,2019,0,0,2,2
220550,2020,4,2,1,7
220550,2021,1,0,1,2
220556,2021,0,0,1,1
220558,2021,1,0,0,1
220558,2022,1,0,0,1
220570,2016,1,0,0,1
220570,2020,2,0,0,2
220570,2022,1,1,0,2
220580,2018,2,0,0,2
220580,2019,1,0,0,1
220580,2021,1,0,0,1
220610,2019,1,0,0,1
220620,2015,1,0,0,1
220620,2017,1,0,0,1
220620,2018,0,1,0,1
220620,2019,0,1,1,2
220620,2020,2,0,1,3
220620,2021,0,0,1,1
220620,2022,0,0,1,1
220630,2016,0,0,1,1
220640,2018,0,0,1,1
220640,2021,0,0,1,1
220640,2022,1,0,0,1
220669,2017,1,0,0,1
220672,2017,0,1,0,1
220675,2022,1,0,0,1
220695,2022,0,0,1,1
220700,2015,1,1,0,2
220700,2017,0,0,1,1
220700,2019,3,0,0,3
220700,2020,0,0,1,1
220700,2021,1,0,0,1
220720,2017,0,1,0,1
220730,2020,0,0,1,1
220730,2022,0,0,2,2
220750,2017,0,0,1,1
220750,2018,1,0,1,2
220750,2021,1,0,0,1
220770,2015,3,0,2,5
220770,2016,3,0,4,7
220770,2017,8,3,0,11
220770,2018,6,4,5,15
220770,2019,15,2,11,28
220770,2020,5,1,3,9
220770,2021,12,3,4,19
220770,2022,14,3,5,22
220780,2015,1,0,0,1
220780,2017,0,0,1,1
220780,2022,1,0,0,1
220790,2018,0,1,1,2
220790,2020,0,0,1,1
220790,2021,1,0,1,2
220790,2022,0,0,1,1
220800,2016,0,0,1,1
220800,2017,3,0,3,6
220800,2018,3,0,1,4
220800,2019,5,0,3,8
220800,2020,5,0,1,6
220800,2021,3,1,5,9
220800,2022,4,1,2,7
220820,2015,1,0,0,1
220820,2021,1,0,1,2
220830,2017,1,2,0,3
220830,2019,1,0,0,1
220830,2022,0,0,1,1
220840,2015,1,0,1,2
220840,2017,4,0,0,4
220840,2019,1,2,2,5
220840,2022,2,1,1,4
220850,2020,1,0,0,1
220850,2021,2,0,0,2
220880,2017,1,0,1,2
220880,2018,0,0,1,1
220880,2019,0,1,0,1
220880,2020,0,0,1,1
220880,2021,0,0,1,1
220900,2022,0,0,1,1
220915,2021,2,0,0,2
220920,2021,0,0,1,1
220940,2017,1,0,0,1
220980,2020,1,0,0,1
220980,2021,0,0,1,1
221000,2015,0,0,1,1
221000,2018,1,0,0,1
221000,2019,1,0,0,1
221000,2020,1,0,0,1
221005,2022,1,0,0,1
221010,2017,0,0,1,1
221040,2016,0,0,1,1
221040,2017,1,0,0,1
221040,2019,1,0,0,1
221040,2020,0,0,1,1
221050,2021,1,0,0,1
221060,2017,1,1,0,2
221060,2018,0,0,1,1
221060,2019,1,1,1,3
221060,2021,0,1,0,1
221093,2016,1,0,0,1
221100,2015,70,10,54,134
221100,2016,74,9,59,142
221100,2017,161,26,93,280
221100,2018,110,17,61,188
221100,2019,114,26,76,216
221100,2020,146,33,97,276
221100,2021,111,31,68,210
221100,2022,109,30,62,201
221110,2016,0,0,1,1
221110,2018,0,1,0,1
221110,2020,1,0,0,1
221110,2021,1,0,0,1
221110,2022,1,0,3,4
221120,2015,0,0,2,2
221120,2017,1,0,0,1
221120,2019,1,0,0,1
221120,2020,0,1,1,2
221120,2022,1,0,0,1
221130,2015,2,0,0,2
221130,2016,1,0,0,1
221130,2017,2,0,0,2
221130,2018,1,0,0,1
221130,2019,1,0,0,1
221130,2022,1,0,0,1
221140,2015,0,0,1,1
221140,2016,5,0,4,9
221140,2019,3,0,0,3
221140,2020,2,0,0,2
221140,2022,2,0,0,2
230000,2015,2,0,0,2
230000,2016,1,0,0,1
230000,2017,2,0,0,2
230000,2022,2,0,0,2
230010,2015,0,0,1,1
230010,2016,1,0,0,1
230010,2018,2,0,0,2
230010,2019,1,0,0,1
230010,2021,2,1,0,3
230010,2022,1,0,1,2
230015,2016,0,0,1,1
230015,2018,1,0,0,1
230015,2019,1,0,0,1
230015,2020,1,0,0,1
230015,2021,1,0,0,1
230015,2022,0,1,0,1
230020,2017,2,0,0,2
230020,2018,2,0,0,2
230030,2022,2,2,0,4
230050,2018,1,0,0,1
230060,2020,1,0,0,1
230070,2015,1,0,0,1
230070,2018,0,1,0,1
230070,2022,0,0,1,1
230080,2017,1,0,0,1
230090,2020,0,1,0,1
230100,2015,7,0,1,8
230100,2016,3,2,2,7
230100,2017,5,1,2,8
230100,2018,1,0,5,6
230100,2019,5,1,4,10
230100,2020,7,0,2,9
230100,2021,9,2,3,14
230100,2022,7,4,3,14
230110,2015,2,0,0,2
230110,2016,1,1,2,4
230110,2017,2,0,1,3
230110,2018,2,0,1,3
230110,2019,5,0,2,7
230110,2020,4,0,1,5
230110,2021,2,1,0,3
230110,2022,3,0,1,4
230120,2017,1,0,0,1
230120,2018,1,0,0,1
230120,2022,1,0,0,1
230130,2016,0,0,1,1
230130,2017,0,1,1,2
230130,2020,0,0,1,1
230140,2020,1,0,0,1
230160,2019,1,0,0,1
230160,2022,1,0,0,1
230170,2017,1,1,0,2
230170,2022,1,0,0,1
230185,2017,0,1,0,1
230190,2015,2,0,0,2
230190,2016,1,1,4,6
230190,2017,8,1,3,12
230190,2018,5,0,2,7
230190,2019,11,4,2,17
230190,2020,13,5,4,22
230190,2021,9,1,3,13
230190,2022,5,2,2,9
230195,2020,1,0,0,1
230195,2021,0,0,1,1
230200,2016,1,0,0,1
230200,2017,0,1,0,1
230205,2020,1,0,0,1
230210,2017,1,0,0,1
230210,2018,0,2,1,3
230210,2020,1,1,0,2
230210,2021,2,0,0,2
230210,2022,2,0,2,4
230220,2015,2,0,0,2
230220,2016,1,0,0,1
230220,2017,2,0,0,2
230220,2018,0,1,0,1
230220,2020,2,0,1,3
230220,2022,1,1,1,3
230230,2017,0,0,1,1
230230,2018,0,0,1,1
230230,2021,1,0,1,2
230230,2022,1,0,0,1
230240,2016,1,1,1,3
230240,2018,1,0,0,1
230240,2022,1,0,0,1
230250,2015,0,1,0,1
230250,2016,2,0,1,3
230250,2017,0,1,0,1
230250,2018,3,0,0,3
230250,2019,3,1,3,7
230250,2020,1,0,1,2
230250,2021,1,0,0,1
230250,2022,0,1,1,2
230260,2017,0,2,0,2
230260,2018,1,0,1,2
230260,2020,2,0,1,3
230270,2016,2,0,1,3
230270,2017,1,0,0,1
230270,2018,0,0,1,1
230270,2019,3,0,0,3
230270,2020,0,0,1,1
230270,2021,1,1,1,3
230270,2022,1,1,0,2
230280,2015,0,1,0,1
230280,2017,1,0,1,2
230280,2018,4,2,0,6
230280,2019,1,0,1,2
230280,2020,1,0,0,1
230280,2021,1,0,1,2
230280,2022,3,0,0,3
230290,2016,0,1,0,1
230300,2017,1,0,0,1
230300,2022,1,0,0,1
230320,2015,1,0,0,1
230320,2018,0,0,1,1
230320,2019,2,2,0,4
230320,2020,2,0,1,3
230320,2021,1,2,0,3
230320,2022,1,0,0,1
230340,2020,0,0,1,1
230350,2015,1,1,0,2
230350,2016,5,0,1,6
230350,2017,4,0,1,5
230350,2018,2,0,0,2
230350,2020,3,0,1,4
230350,2021,2,0,1,3
230350,2022,2,1,2,5
230360,2017,2,0,0,2
230370,2015,13,3,16,32
230370,2016,23,3,16,42
230370,2017,24,5,17,46
230370,2018,19,5,10,34
230370,2019,18,1,10,29
230370,2020,33,7,11,51
230370,2021,35,7,30,72
230370,2022,43,10,22,75
230380,2016,0,1,0,1
230380,2020,0,0,1,1
230393,2017,1,0,0,1
230395,2016,0,0,1,1
230395,2018,3,0,2,5
230395,2021,1,0,0,1
230400,2021,2,0,0,2
230410,2016,0,0,3,3
230410,2017,5,0,1,6
230410,2018,1,2,1,4
230410,2019,1,1,0,2
230410,2020,2,0,2,4
230410,2021,2,1,1,4
230410,2022,2,1,0,3
230420,2015,12,0,9,21
230420,2016,5,0,13,18
230420,2017,10,1,13,24
230420,2018,12,2,6,20
230420,2019,13,5,5,23
230420,2020,11,2,6,19
230420,2021,11,2,3,16
230420,2022,14,2,8,24
230423,2022,1,0,0,1
230425,2019,0,0,1,1
230425,2022,1,0,1,2
230428,2015,7,0,4,11
230428,2016,11,3,3,17
230428,2017,15,2,8,25
230428,2018,21,7,3,31
230428,2019,13,3,7,23
230428,2020,16,3,8,27
230428,2021,13,7,5,25
230428,2022,19,7,5,31
230430,2015,0,0,1,1
230430,2021,0,0,1,1
230435,2015,0,1,0,1
230435,2020,1,0,2,3
230435,2021,1,0,0,1
230435,2022,1,0,0,1
230440,2015,260,57,142,459
230440,2016,353,57,175,585
230440,2017,474,98,198,770
230440,2018,458,79,139,676
230440,2019,383,109,149,641
230440,2020,525,134,289,948
230440,2021,528,134,235,897
230440,2022,516,130,208,854
230450,2015,1,0,0,1
230450,2021,1,0,0,1
230490,2017,0,0,1,1
230495,2018,1,0,0,1
230495,2021,1,0,0,1
230495,2022,1,0,0,1
230500,2020,0,1,0,1
230510,2019,1,0,0,1
230520,2018,1,0,0,1
230520,2019,1,0,0,1
230523,2019,3,0,1,4
230523,2020,2,0,0,2
230523,2021,0,0,1,1
230523,2022,2,0,2,4
230530,2018,1,0,0,1
230535,2021,2,0,0,2
230535,2022,2,0,0,2
230540,2016,0,0,1,1
230540,2021,1,0,0,1
230550,2015,0,0,1,1
230550,2016,3,1,3,7
230550,2017,5,1,0,6
230550,2018,4,0,2,6
230550,2019,1,0,2,3
230550,2020,5,1,1,7
230550,2021,0,0,2,2
230550,2022,3,0,0,3
230580,2018,2,0,0,2
230580,2021,1,0,0,1
230580,2022,2,0,0,2
230590,2016,0,1,0,1
230590,2019,0,0,1,1
230590,2021,1,0,0,1
230600,2017,0,1,0,1
230625,2015,1,0,1,2
230625,2016,2,0,2,4
230625,2018,1,0,2,3
230625,2019,0,0,1,1
230625,2020,0,2,1,3
230625,2021,1,0,0,1
230625,2022,2,0,0,2
230630,2022,1,0,1,2
230640,2015,0,0,1,1
230640,2017,4,2,2,8
230640,2018,2,2,0,4
230640,2019,4,1,1,6
230640,2020,0,0,1,1
230650,2018,0,1,0,1
230650,2020,0,1,0,1
230655,2015,1,0,0,1
230680,2015,1,0,0,1
230680,2016,1,0,0,1
230680,2018,1,1,0,2
230690,2016,0,0,1,1
230690,2017,1,0,0,1
230690,2018,1,0,0,1
230690,2020,1,0,0,1
230700,2022,0,0,1,1
230710,2017,1,0,0,1
230710,2020,0,0,1,1
230710,2021,2,0,2,4
230710,2022,1,0,0,1
230720,2017,1,0,0,1
230720,2019,1,0,0,1
230720,2022,1,0,0,1
230725,2017,0,1,0,1
230725,2021,1,0,0,1
230730,2015,20,0,16,36
230730,2016,31,3,19,53
230730,2017,29,6,25,60
230730,2018,26,10,13,49
230730,2019,28,4,16,48
230730,2020,20,11,13,44
230730,2021,35,10,10,55
230730,2022,39,5,23,67
230740,2017,1,0,0,1
230740,2021,0,0,1,1
230740,2022,0,0,1,1
230760,2016,0,0,2,2
230760,2017,3,0,0,3
230760,2018,4,1,0,5
230760,2019,1,1,0,2
230760,2020,1,0,0,1
230760,2022,3,0,0,3
230763,2015,1,0,0,1
230763,2017,1,0,0,1
230765,2015,5,1,8,14
230765,2016,8,1,2,11
230765,2017,10,1,8,19
230765,2018,6,1,8,15
230765,2019,6,1,8,15
230765,2020,23,5,16,44
230765,2021,21,2,10,33
230765,2022,14,7,8,29
230770,2015,1,0,0,1
230770,2017,0,0,1,1
230770,2018,0,1,2,3
230770,2019,1,0,2,3
230770,2020,3,0,0,3
230770,2021,3,1,5,9
230770,2022,2,1,1,4
230780,2019,0,0,1,1
230800,2017,0,0,1,1
230800,2018,1,0,0,1
230810,2017,0,0,1,1
230810,2019,3,0,1,4
230810,2020,1,1,1,3
230820,2018,1,0,0,1
230820,2019,1,0,0,1
230830,2016,0,0,2,2
230830,2020,1,0,0,1
230835,2022,0,0,1,1
230840,2016,0,1,0,1
230840,2017,0,0,1,1
230840,2020,1,0,2,3
230840,2021,0,0,2,2
230850,2017,0,0,1,1
230850,2021,0,0,1,1
230850,2022,1,1,0,2
230870,2015,0,0,1,1
230870,2017,0,1,1,2
230870,2021,1,0,0,1
230890,2018,1,0,1,2
230890,2019,0,0,1,1
230890,2022,0,0,1,1
230900,2020,1,0,0,1
230920,2016,1,0,1,2
230920,2018,0,1,0,1
230920,2019,1,0,0,1
230920,2020,1,0,0,1
230930,2017,1,0,0,1
230930,2018,3,0,1,4
230930,2020,1,0,0,1
230940,2022,0,1,0,1
230945,2020,0,0,1,1
230960,2015,2,0,1,3
230960,2016,1,0,0,1
230960,2018,1,2,0,3
230960,2019,3,0,0,3
230960,2020,0,1,2,3
230960,2021,3,1,1,5
230960,2022,0,0,1,1
230970,2015,1,0,1,2
230970,2016,0,0,1,1
230970,2017,0,0,2,2
230970,2018,1,0,0,1
230970,2019,1,0,0,1
230970,2020,1,0,0,1
230970,2021,0,0,1,1
230970,2022,2,0,1,3
230980,2021,0,0,1,1
231020,2016,1,0,0,1
231020,2020,2,0,1,3
231025,2016,1,0,0,1
231025,2018,1,0,0,1
231025,2019,1,0,0,1
231060,2016,0,0,1,1
231060,2020,0,0,1,1
231070,2015,1,0,0,1
231080,2017,1,0,0,1
231080,2020,1,0,1,2
231080,2021,1,0,1,2
231080,2022,1,0,1,2
231085,2016,0,1,0,1
231085,2017,0,0,1,1
231110,2018,0,0,1,1
231120,2016,1,0,0,1
231120,2018,1,0,0,1
231120,2019,1,0,0,1
231130,2015,1,0,0,1
231130,2016,2,1,1,4
231130,2017,0,0,1,1
231130,2018,1,1,1,3
231130,2019,1,0,0,1
231130,2020,3,1,0,4
231130,2021,2,1,0,3
231130,2022,2,0,1,3
231140,2016,0,0,1,1
231140,2017,1,0,0,1
231140,2018,1,0,0,1
231140,2019,0,1,2,3
231140,2021,1,0,2,3
231140,2022,4,0,0,4
231160,2020,0,0,1,1
231170,2017,1,0,0,1
231170,2020,1,0,0,1
231180,2015,0,0,2,2
231180,2017,1,0,0,1
231180,2018,1,0,1,2
231180,2021,1,0,0,1
231180,2022,0,0,1,1
231210,2020,1,0,0,1
231220,2016,1,0,0,1
231220,2017,1,0,0,1
231220,2018,2,0,0,2
231220,2021,0,1,0,1
231230,2016,3,0,2,5
231230,2017,1,0,0,1
231230,2019,0,1,0,1
231230,2022,0,1,0,1
231240,2015,0,0,1,1
231240,2016,2,0,2,4
231240,2017,5,1,1,7
231240,2018,1,0,1,2
231240,2019,1,0,0,1
231240,2020,5,0,0,5
231240,2021,1,0,2,3
231240,2022,2,1,1,4
231270,2020,1,0,0,1
231280,2022,0,0,1,1
231290,2015,9,2,5,16
231290,2016,11,2,6,19
231290,2017,13,6,6,25
231290,2018,24,4,6,34
231290,2019,12,0,2,14
231290,2020,18,0,4,22
231290,2021,9,4,5,18
231290,2022,16,5,5,26
231300,2018,0,0,1,1
231310,2017,1,0,1,2
231310,2018,0,1,0,1
231310,2021,0,1,0,1
231310,2022,0,0,1,1
231320,2019,1,0,0,1
231330,2016,1,0,0,1
231330,2019,0,1,0,1
231340,2015,2,0,0,2
231340,2017,1,0,0,1
231340,2018,1,0,1,2
231340,2019,1,0,0,1
231340,2020,1,0,0,1
231340,2021,2,0,1,3
231340,2022,1,1,1,3
231350,2015,0,0,1,1
231350,2021,0,1,0,1
231355,2015,0,1,0,1
231360,2015,1,1,0,2
231360,2016,0,0,1,1
231360,2017,0,0,1,1
231360,2018,2,1,0,3
231375,2019,1,0,0,1
231380,2018,1,1,0,2
231380,2022,0,0,1,1
231390,2018,1,0,0,1
231395,2021,1,0,0,1
231400,2020,0,0,1,1
240000,2016,1,0,0,1
240000,2017,1,0,0,1
240000,2019,1,0,0,1
240000,2020,1,0,0,1
240010,2017,0,0,1,1
240020,2015,0,0,1,1
240020,2016,1,0,0,1
240020,2017,1,1,0,2
240020,2019,1,0,1,2
240020,2020,1,0,1,2
240020,2021,1,0,0,1
240020,2022,2,0,0,2
240050,2021,1,0,0,1
240070,2016,2,0,0,2
240070,2017,1,0,0,1
240070,2018,0,1,0,1
240070,2019,0,1,0,1
240070,2021,2,0,0,2
240070,2022,1,1,0,2
240080,2015,0,0,1,1
240080,2016,2,0,0,2
240080,2020,0,0,1,1
240100,2016,1,0,0,1
240100,2018,1,0,0,1
240100,2019,1,0,0,1
240100,2020,0,1,0,1
240110,2015,0,0,1,1
240110,2016,1,0,1,2
240110,2017,0,1,0,1
240110,2018,3,0,1,4
240110,2019,3,0,0,3
240110,2020,1,0,1,2
240110,2021,1,1,3,5
240110,2022,1,1,1,3
240120,2016,0,0,1,1
240120,2022,0,0,1,1
240130,2022,1,0,0,1
240140,2015,1,0,0,1
240140,2016,0,1,0,1
240140,2018,1,0,0,1
240140,2022,1,0,1,2
240145,2016,1,0,0,1
240145,2021,2,1,0,3
240145,2022,1,0,0,1
240160,2015,0,0,1,1
240160,2022,0,0,1,1
240170,2021,1,0,0,1
240180,2018,0,1,0,1
240180,2019,1,0,0,1
240180,2020,1,0,0,1
240185,2018,0,0,1,1
240185,2020,1,0,0,1
240190,2020,1,0,0,1
240200,2015,2,0,1,3
240200,2016,0,1,0,1
240200,2017,2,0,1,3
240200,2018,3,2,1,6
240200,2019,1,0,0,1
240200,2020,1,0,0,1
240200,2021,3,1,1,5
240200,2022,0,1,0,1
240210,2021,1,0,0,1
240220,2015,3,0,0,3
240220,2016,1,0,0,1
240220,2017,0,0,1,1
240220,2019,1,0,0,1
240220,2020,1,1,0,2
240220,2021,1,0,0,1
240230,2015,1,0,2,3
240230,2017,1,0,0,1
240230,2018,1,0,0,1
240230,2019,1,0,0,1
240240,2019,0,1,0,1
240260,2015,6,1,1,8
240260,2016,2,1,0,3
240260,2017,2,1,0,3
240260,2018,2,0,2,4
240260,2019,2,1,1,4
240260,2020,7,0,1,8
240260,2021,3,0,0,3
240260,2022,9,2,3,14
240270,2017,1,0,0,1
240300,2017,0,1,0,1
240310,2015,3,0,0,3
240310,2017,1,1,1,3
240310,2018,1,1,3,5
240310,2019,3,1,0,4
240310,2021,1,1,0,2
240310,2022,2,0,0,2
240325,2015,40,9,25,74
240325,2016,64,11,25,100
240325,2017,65,13,17,95
240325,2018,43,16,27,86
240325,2019,53,11,15,79
240325,2020,37,14,25,76
240325,2021,59,15,31,105
240325,2022,47,14,26,87
240350,2019,1,0,1,2
240350,2022,1,0,0,1
240360,2015,0,0,2,2
240360,2016,6,0,0,6
240360,2017,1,0,1,2
240360,2018,4,0,0,4
240360,2019,1,0,2,3
240360,2020,0,0,6,6
240360,2021,4,0,3,7
240360,2022,5,0,2,7
240370,2018,0,1,0,1
240420,2015,1,1,2,4
240420,2016,4,0,5,9
240420,2017,1,0,1,2
240420,2018,2,0,2,4
240420,2019,2,0,2,4
240420,2021,2,0,0,2
240420,2022,1,0,0,1
240440,2022,2,0,1,3
240450,2016,1,0,0,1
240450,2017,1,0,0,1
240450,2019,0,0,1,1
240450,2020,0,0,1,1
240460,2015,1,0,0,1
240460,2016,0,1,0,1
240460,2019,0,1,0,1
240460,2020,0,1,0,1
240470,2021,1,0,0,1
240500,2019,0,1,0,1
240510,2016,1,0,0,1
240560,2016,1,0,0,1
240560,2018,1,0,0,1
240580,2015,0,1,1,2
240580,2018,3,0,1,4
240580,2019,1,0,0,1
240580,2020,0,0,4,4
240580,2021,2,0,0,2
240630,2021,0,0,1,1
240640,2018,1,0,0,1
240660,2018,1,0,0,1
240670,2018,1,0,1,2
240670,2019,1,0,0,1
240670,2021,0,0,1,1
240710,2015,3,0,1,4
240710,2016,2,0,2,4
240710,2017,2,0,0,2
240710,2018,8,1,2,11
240710,2019,4,0,2,6
240710,2020,6,1,2,9
240710,2021,5,1,1,7
240710,2022,1,0,1,2
240720,2015,2,0,0,2
240720,2016,1,0,1,2
240720,2017,1,1,1,3
240720,2018,1,0,0,1
240720,2019,2,0,0,2
240720,2020,2,0,0,2
240720,2021,0,1,0,1
240720,2022,1,0,1,2
240740,2022,0,0,1,1
240750,2021,1,0,0,1
240770,2016,0,0,1,1
240770,2021,0,0,1,1
240770,2022,0,0,1,1
240780,2015,0,0,1,1
240780,2016,0,0,1,1
240780,2022,1,2,1,4
240800,2015,19,5,10,34
240800,2016,19,1,2,22
240800,2017,31,4,9,44
240800,2018,20,3,13,36
240800,2019,21,3,4,28
240800,2020,24,5,10,39
240800,2021,38,11,16,65
240800,2022,31,9,10,50
240810,2015,128,29,68,225
240810,2016,104,28,56,188
240810,2017,135,24,54,213
240810,2018,135,29,48,212
240810,2019,112,29,45,186
240810,2020,156,28,72,256
240810,2021,125,44,66,235
240810,2022,104,39,46,189
240820,2015,1,0,0,1
240830,2015,0,1,0,1
240830,2016,1,1,1,3
240830,2017,0,0,1,1
240830,2018,0,1,1,2
240850,2017,1,0,0,1
240890,2017,1,0,0,1
240890,2019,1,0,0,1
240890,2022,1,0,0,1
240895,2015,1,0,0,1
240895,2016,0,2,1,3
240895,2021,1,0,0,1
240895,2022,0,1,1,2
240910,2021,0,1,0,1
240933,2016,1,0,0,1
240933,2019,0,1,0,1
240933,2020,1,0,0,1
240933,2021,1,0,0,1
240940,2018,0,0,1,1
240980,2021,1,0,0,1
240990,2017,1,0,0,1
241000,2020,1,0,0,1
241010,2016,1,0,0,1
241010,2021,1,0,0,1
241010,2022,1,0,0,1
241070,2022,0,0,1,1
241080,2017,1,0,0,1
241090,2017,1,0,0,1
241120,2018,2,0,0,2
241120,2020,3,0,0,3
241140,2022,1,0,0,1
241150,2017,1,0,0,1
241200,2015,5,1,1,7
241200,2016,2,0,1,3
241200,2017,0,0,2,2
241200,2018,7,0,2,9
241200,2019,0,0,2,2
241200,2020,13,2,8,23
241200,2021,2,0,1,3
241200,2022,2,0,1,3
241210,2021,0,0,1,1
241220,2015,0,0,1,1
241220,2016,4,0,0,4
241220,2017,1,0,0,1
241220,2018,0,0,1,1
241220,2020,2,0,1,3
241250,2017,2,0,0,2
241250,2018,1,0,0,1
241260,2015,0,0,1,1
241260,2016,1,0,0,1
241260,2017,1,0,0,1
241260,2018,0,0,1,1
241260,2019,1,0,0,1
241260,2021,2,0,0,2
241260,2022,0,0,1,1
241270,2016,1,0,0,1
241270,2018,2,0,0,2
241270,2019,0,0,2,2
241270,2022,0,0,1,1
241300,2015,0,0,1,1
241300,2017,1,0,0,1
241300,2018,1,0,0,1
241300,2019,2,0,0,2
241300,2020,1,0,0,1
241300,2021,1,0,0,1
241300,2022,1,0,0,1
241340,2017,1,0,0,1
241340,2018,1,0,0,1
241340,2022,0,0,1,1
241350,2016,2,0,0,2
241350,2020,0,1,0,1
241350,2021,1,0,0,1
241370,2016,0,1,0,1
241400,2022,1,0,0,1
241410,2019,1,0,0,1
241410,2022,1,0,0,1
241415,2017,1,0,0,1
241420,2015,2,1,1,4
241420,2018,3,1,0,4
241420,2020,1,0,0,1
241440,2020,1,0,0,1
241450,2021,0,0,1,1
241460,2016,0,1,0,1
241460,2017,1,0,0,1
241470,2017,1,0,0,1
241470,2019,0,0,1,1
250000,2016,0,0,1,1
250000,2018,0,1,0,1
250030,2018,1,0,0,1
250030,2020,2,0,0,2
250030,2021,0,0,1,1
250040,2015,1,1,0,2
250040,2016,2,0,0,2
250040,2018,1,0,0,1
250040,2020,0,1,0,1
250040,2021,1,0,0,1
250050,2017,0,0,1,1
250050,2022,1,0,0,1
250060,2015,0,0,1,1
250060,2017,1,0,0,1
250060,2018,0,0,3,3
250060,2019,1,0,1,2
250060,2020,1,0,0,1
250060,2021,0,0,1,1
250060,2022,0,1,0,1
250073,2019,1,0,0,1
250073,2020,1,0,0,1
250073,2021,0,1,0,1
250077,2021,1,0,0,1
250080,2017,0,0,1,1
250080,2022,1,0,0,1
250100,2016,1,0,0,1
250100,2018,1,0,0,1
250110,2019,0,1,0,1
250110,2020,1,0,0,1
250110,2021,2,0,0,2
250120,2017,1,0,0,1
250120,2018,1,0,0,1
250130,2021,1,0,0,1
250130,2022,1,0,0,1
250150,2017,0,1,0,1
250150,2018,1,0,0,1
250150,2021,1,0,0,1
250150,2022,0,0,1,1
250157,2019,0,2,0,2
250160,2015,0,1,0,1
250170,2018,1,0,0,1
250180,2015,5,0,1,6
250180,2016,2,1,3,6
250180,2017,1,2,7,10
250180,2018,3,0,2,5
250180,2019,4,3,4,11
250180,2020,0,0,2,2
250180,2021,5,0,3,8
250180,2022,3,0,3,6
250190,2017,2,0,0,2
250190,2019,1,0,0,1
250190,2021,1,0,0,1
250215,2015,1,0,0,1
250215,2017,3,0,1,4
250215,2018,1,0,0,1
250215,2019,1,0,0,1
250215,2021,1,0,0,1
250215,2022,1,0,0,1
250230,2017,1,0,0,1
250230,2021,0,0,1,1
250230,2022,2,0,0,2
250240,2017,1,0,0,1
250250,2015,0,0,1,1
250250,2016,0,0,1,1
250250,2017,0,0,1,1
250250,2019,1,0,0,1
250250,2022,1,0,0,1
250280,2018,1,0,0,1
250300,2017,1,0,1,2
250300,2018,0,0,2,2
250300,2019,1,0,1,2
250300,2020,1,0,0,1
250300,2021,3,0,0,3
